sample_lat,sample_lon,Sample Date,nearest_dam_id,distance_to_dam_km,dam_count_within_5km,dam_area_sum_within_5km,dam_count_within_10km,dam_area_sum_within_10km,dam_count_within_25km,dam_area_sum_within_25km,sample_elevation,position_relative_to_dam,TYPE,AREA,PERIMETER,AREA_KM2,Shape_Length,Shape_Area,area_perimeter_ratio,compactness,log1p_area,log1p_perimeter,shape_factor,season,evap_proxy
-29.658056,25.973333,11-01-2013,337,2.711428021518102,1,7.47667617893372e-05,1,7.47667617893372e-05,2,0.000123883,1329,in_dam,RESERVOIR,7.47667655e-05,0.09177725,7.47667622e-11,0.091777251,7.47667617893372e-05,0.000814655,0.11154454672728319,7.476396689431227e-05,0.087806874,10.614040990222174,1,1.1215014330000001e-10
-31.000833,26.353056,11-01-2013,385,57.56965257133605,0,0,0,0,0,0,1378,downstream,RESERVOIR,7.21491233e-05,0.047849361,7.214912e-11,0.047849358,7.2149127462945e-05,0.001507839,0.3959940978853528,7.214652483983207e-05,0.046739833408403486,5.633270106772433,1,1.0822368e-10
-30.534167,24.961944,11-01-2013,371,25.079770353500983,0,0,0,0,0,0,1221,upstream,ISLAND,1.14159047e-06,0.004178325,1.14159051e-12,0.004178325,1.14159055089781e-06,0.000273217,0.8217046072226287,1.141589899283813e-06,0.00416962,3.9106330912290015,1,1.712385765e-12
-34.250556,20.9925,11-01-2013,555,29.473752375345335,0,0,0,0,0,0,26,downstream,RESERVOIR,4.62335738e-05,0.107055902,4.62335725e-11,0.107055896,4.62335729212838e-05,0.000431864,0.050692783488479914,4.6232504182592215e-05,0.10170414580177703,15.744608378429763,1,6.935035875000001e-11
-29.803611,30.516111,11-01-2013,346,20.018531098788216,0,0,0,0,3,0.000102059,605,upstream,ISLAND,5.35450454e-07,0.004745829,5.35450427e-13,0.004745829,5.35450461480814e-07,0.000112825,0.2987479701911183,5.354503181272668e-07,0.004734603,6.485634203,1,8.031756405e-13
-29.140556,31.391944,13-01-2013,304,30.524981273890585,0,0,0,0,0,0,34,downstream,RESERVOIR,1.15955172e-05,0.022428684,1.15955171e-11,0.022428683,1.1595517457068e-05,0.000516995,0.289662623,1.1595450229575142e-05,0.022180859,6.586560762387906,1,1.739327565e-11
-31.396,29.2651,14-01-2013,428,32.405454671445966,0,0,0,0,0,0,126,downstream,RESERVOIR,1.97571135e-05,0.029074889,1.97571126e-11,0.029074887,1.9757113386406e-05,0.000679525,0.2936955023855841,1.9756918217211967e-05,0.028660230341173206,6.541182769447119,1,2.96356689e-11
-31.554722,29.245556,14-01-2013,428,33.16627354379171,0,0,0,0,0,0,254,downstream,RESERVOIR,1.97571135e-05,0.029074889,1.97571126e-11,0.029074887,1.9757113386406e-05,0.000679525,0.2936955023855841,1.9756918217211967e-05,0.028660230341173206,6.541182769447119,1,2.96356689e-11
-33.818056,19.694722,14-01-2013,552,16.43094150979257,0,0,0,0,3,0.000966271,173,downstream,RESERVOIR,9.91952038e-06,0.023619497,9.91952007e-12,0.023619497,9.91952184896618e-06,0.000419972,0.22343917396976637,9.91947265083467e-06,0.023344872491739506,7.499378500862039,1,1.4879280105e-11
-27.01011111,26.69808333,15-01-2013,162,24.88484154908913,0,0,0,0,1,0.000265164,1291,downstream,RESERVOIR,0.000265164,0.162562072,2.65163558e-10,0.162562074,0.000265164,0.001631153,0.12609133255728153,0.000265128,0.15062625430382373,9.983028587851917,1,3.97745337e-10
-34.065833,20.404167,15-01-2013,566,13.986456647073663,0,0,0,0,2,0.000198879,63,downstream,RESERVOIR,0.0001249,0.110822752,1.24900187e-10,0.110822752,0.0001249,0.001127027,0.12779536695490556,0.000124892,0.10510095922031365,9.916247945789326,1,1.8735028049999998e-10
-25.20639,27.558,15-01-2013,72,14.61042114646635,0,0,0,0,5,0.001872681,957,downstream,ISLAND,1.71821739e-06,0.005231775,1.71821737e-12,0.005231775,1.71821724917936e-06,0.00032842,0.7888416351501695,1.7182157730457932e-06,0.005218137,3.9912599994541806,1,2.577326055e-12
-28.747778,31.745833,15-01-2013,294,22.25157565711856,0,0,0,0,2,0.000639767,57,upstream,NATURAL,0.00023951,0.068775497,2.39509995e-10,0.068775497,0.00023951,0.00348249,0.6363059871010174,0.000239481,0.066513598,4.443978275404844,1,3.592649925e-10
-26.648056,27.089444,15-01-2013,153,2.2545084897524608,1,4.92621323523948e-05,2,0.000100075,4,0.000812748,1358,in_dam,RESERVOIR,4.9262133e-05,0.043321159,4.92621326e-11,0.043321157,4.92621323523948e-05,0.001137138,0.3298549295843475,4.926091901340046e-05,0.042409045,6.172249065033335,1,7.38931989e-11
-26.970278,27.211111,15-01-2013,156,31.010449382056713,0,0,0,0,0,0,1325,downstream,RESERVOIR,5.08125449e-05,0.030107243,5.08125451e-11,0.030107245,5.08125461340412e-05,0.001687718,0.7044315139780191,5.081125522034845e-05,0.029662918557727402,4.223626865580755,1,7.621881765e-11
-26.880278,26.965,15-01-2013,153,27.09142450721144,0,0,0,0,0,0,1302,downstream,RESERVOIR,4.9262133e-05,0.043321159,4.92621326e-11,0.043321157,4.92621323523948e-05,0.001137138,0.3298549295843475,4.926091901340046e-05,0.042409045,6.172249065033335,1,7.38931989e-11
-26.98472222,26.63227778,15-01-2013,162,20.466894814231836,0,0,0,0,1,0.000265164,1289,downstream,RESERVOIR,0.000265164,0.162562072,2.65163558e-10,0.162562074,0.000265164,0.001631153,0.12609133255728153,0.000265128,0.15062625430382373,9.983028587851917,1,3.97745337e-10
-30.568333,29.422778,15-01-2013,367,36.93852844204676,0,0,0,0,0,0,1246,downstream,RESERVOIR,4.65288576e-06,0.012884472,4.65288572e-12,0.012884471,4.65288562367353e-06,0.000361124,0.35220788101434924,4.652874799034794e-06,0.012802172170478715,5.973177179585673,1,6.9793285800000005e-12
-30.570833,29.150556,15-01-2013,367,51.365738851399584,0,0,0,0,0,0,1358,downstream,RESERVOIR,4.65288576e-06,0.012884472,4.65288572e-12,0.012884471,4.65288562367353e-06,0.000361124,0.35220788101434924,4.652874799034794e-06,0.012802172170478715,5.973177179585673,1,6.9793285800000005e-12
-31.104278,29.399722,15-01-2013,421,37.74880498590255,0,0,0,0,0,0,374,downstream,RESERVOIR,1.97847512e-05,0.036601476,1.9784752e-11,0.036601475,1.97847527888164e-05,0.000540545,0.1855851866572372,1.9784557073176395e-05,0.035947550074810555,8.228738818778933,1,2.9677128e-11
-34.075556,20.145556,15-01-2013,546,31.19930408103448,0,0,0,0,0,0,146,downstream,RESERVOIR,7.39784446e-05,0.076006405,7.39784414e-11,0.076006408,7.39784431274667e-05,0.000973319,0.16092170913745033,7.397570685739209e-05,0.073256417,8.836852657,1,1.109676621e-10
-29.161667,23.696389,16-01-2013,305,21.980828626702007,0,0,0,0,1,0.000112045,986,downstream,RESERVOIR,0.000112045,0.171907246,1.12044832e-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.15863254166819724,16.24045751770529,1,1.68067248e-10
-29.140556,31.391944,16-01-2013,304,30.524981273890585,0,0,0,0,0,0,34,downstream,RESERVOIR,1.15955172e-05,0.022428684,1.15955171e-11,0.022428683,1.1595517457068e-05,0.000516995,0.289662623,1.1595450229575142e-05,0.022180859,6.586560762387906,1,1.739327565e-11
-24.39619444,27.08983333,16-01-2013,51,58.08964818499155,0,0,0,0,0,0,887,downstream,RESERVOIR,0.000114786,0.062188707,1.14786278e-10,0.062188704,0.000114786,0.001845774,0.3729724804882843,0.00011478,0.060331595,5.804523015634366,1,1.7217941699999999e-10
-26.45,28.085833,16-01-2013,127,25.25862729156921,0,0,0,0,0,0,1475,downstream,RESERVOIR,8.53391066e-06,0.011252279,8.53391056e-12,0.011252278,8.53391074131028e-06,0.000758416,0.846987559,8.533874327701176e-06,0.011189442331630179,3.8518238368365125,1,1.2800865840000001e-11
-27.802778,28.768333,16-01-2013,242,57.57338945914186,0,0,0,0,0,0,1560,downstream,RESERVOIR,2.9959474e-05,0.035913296,2.99594724e-11,0.035913296,2.99594742046349e-05,0.000834217,0.29189961609914183,2.9959025428550964e-05,0.035283449,6.561273935638371,1,4.49392086e-11
-28.768056,20.720556,16-01-2013,320,85.98371727439074,0,0,0,0,0,0,659,downstream,RESERVOIR,0.000350832,0.118203923,3.50831808e-10,0.118203914,0.000350832,0.002968022,0.3155332350362189,0.00035077,0.11172374959078625,6.3107703577847145,1,5.262477119999999e-10
-31.031389,28.883333,16-01-2013,425,43.55571851961568,0,0,0,0,0,0,859,downstream,RESERVOIR,1.77154216e-05,0.024749601,1.77154211e-11,0.024749602,1.7715421411184e-05,0.000715786,0.363433465,1.7715264494959333e-05,0.024448291964921737,5.880205103224872,1,2.6573131650000002e-11
-30.86013889,29.07125,16-01-2013,428,65.14777666648487,0,0,0,0,0,0,825,downstream,RESERVOIR,1.97571135e-05,0.029074889,1.97571126e-11,0.029074887,1.9757113386406e-05,0.000679525,0.2936955023855841,1.9756918217211967e-05,0.028660230341173206,6.541182769447119,1,2.96356689e-11
-30.77586667,29.03221667,16-01-2013,428,73.73442696519363,0,0,0,0,0,0,897,downstream,RESERVOIR,1.97571135e-05,0.029074889,1.97571126e-11,0.029074887,1.9757113386406e-05,0.000679525,0.2936955023855841,1.9756918217211967e-05,0.028660230341173206,6.541182769447119,1,2.96356689e-11
-33.501667,21.624167,16-01-2013,526,7.7225036483091705,0,0,1,3.92537077952748e-05,2,0.000644732,242,downstream,RESERVOIR,3.92537077e-05,0.067485943,3.92537079e-11,0.067485941,3.92537077952748e-05,0.000581658,0.10830884580566061,3.925293738864777e-05,0.065306296,10.771420194548648,1,5.888056185e-11
-34.405833,19.600556,16-01-2013,607,22.62465533743802,0,0,0,0,1,0.00101205,69,upstream,NATURAL,0.00101205,0.397481889,1.01205011e-09,0.397481889,0.00101205,0.002546154,0.080496533,0.001011538,0.3346719662384401,12.494427000816946,1,1.5180751649999999e-09
-28.801278,31.955389,17-01-2013,302,4.417877767090502,1,0.000400257,3,0.001699453,5,0.003826416,10,in_dam,NATURAL,0.000400257,0.117783502,4.00256661e-10,0.117783499,0.000400257,0.003398241,0.3625597097042867,0.000400177,0.11134770571473707,5.887286376212805,1,6.003849915e-10
-28.75,30.442778,17-01-2013,312,48.64308787903633,0,0,0,0,0,0,554,downstream,RESERVOIR,0.000202594,0.115789346,2.02594469e-10,0.11578935,0.000202594,0.001749681,0.18988917236672456,0.000202574,0.10956209209829941,8.134948936571114,1,3.038917035e-10
-29.161667,30.629722,17-01-2013,312,32.63701458,0,0,0,0,0,0,963,downstream,RESERVOIR,0.000202594,0.115789346,2.02594469e-10,0.11578935,0.000202594,0.001749681,0.18988917236672456,0.000202574,0.10956209209829941,8.134948936571114,1,3.038917035e-10
-26.861111,28.884722,17-01-2013,149,34.55940764416725,0,0,0,0,0,0,1526,downstream,RESERVOIR,0.000527069,0.114202097,5.27069444e-10,0.1142021,0.000527069,0.004615234,0.5078430725334462,0.000526931,0.10813854346419284,4.974393826,1,7.906041659999999e-10
-27.00222,28.76528,17-01-2013,167,32.88051841585282,0,0,0,0,0,0,1500,downstream,RESERVOIR,7.39570969e-05,0.040428877,7.39570974e-11,0.040428877,7.39570949056202e-05,0.001829314,0.5685993380317204,7.395436021450913e-05,0.03963301,4.7011245471445395,1,1.109356461e-10
-27.4275,28.525833,17-01-2013,185,42.98143424459462,0,0,0,0,0,0,1514,upstream,ISLAND,2.10441794e-06,0.005513821,2.10441799e-12,0.005513821,2.10441837693832e-06,0.000381662,0.8698344575573829,2.104416162653074e-06,0.005498676,3.8009016137202383,1,3.156626985e-12
-34.329722,18.990278,17-01-2013,603,9.758136833380425,0,0,1,6.27159681025309e-05,14,0.002350897,6,downstream,RESERVOIR,6.27159679e-05,0.129161045,6.27159713e-11,0.129161038,6.27159681025309e-05,0.000485564,0.047241637,6.271400153842627e-05,0.12147491284727364,16.309568147273183,1,9.407395695e-11
-25.99136,27.84208,21-01-2013,94,27.234978080318363,0,0,0,0,0,0,1365,upstream,RESERVOIR,0.001555983,0.380313367,1.55598257e-09,0.380313363,0.001555983,0.004091317,0.1351859030483783,0.001554773,0.32231054823711336,9.641380633242512,1,2.333973855e-09
-26.73806,27.59194,21-01-2013,163,9.857310093259782,0,0,1,1.99782913436815e-06,5,0.001131551,1422,downstream,ISLAND,1.9978288e-06,0.010495495,1.99782877e-12,0.010495495,1.99782913436815e-06,0.000190351,0.2279094593388123,1.997827138710183e-06,0.010440799699554845,7.4254667296024985,1,2.996743155e-12
-26.45,28.085833,21-01-2013,127,25.25862729156921,0,0,0,0,0,0,1475,downstream,RESERVOIR,8.53391066e-06,0.011252279,8.53391056e-12,0.011252278,8.53391074131028e-06,0.000758416,0.846987559,8.533874327701176e-06,0.011189442331630179,3.8518238368365125,1,1.2800865840000001e-11
-27.01011111,26.69808333,22-01-2013,162,24.88484154908913,0,0,0,0,1,0.000265164,1291,downstream,RESERVOIR,0.000265164,0.162562072,2.65163558e-10,0.162562074,0.000265164,0.001631153,0.12609133255728153,0.000265128,0.15062625430382373,9.983028587851917,1,3.97745337e-10
-28.747778,31.745833,22-01-2013,294,22.25157565711856,0,0,0,0,2,0.000639767,57,upstream,NATURAL,0.00023951,0.068775497,2.39509995e-10,0.068775497,0.00023951,0.00348249,0.6363059871010174,0.000239481,0.066513598,4.443978275404844,1,3.592649925e-10
-26.861111,28.884722,22-01-2013,149,34.55940764416725,0,0,0,0,0,0,1526,downstream,RESERVOIR,0.000527069,0.114202097,5.27069444e-10,0.1142021,0.000527069,0.004615234,0.5078430725334462,0.000526931,0.10813854346419284,4.974393826,1,7.906041659999999e-10
-26.648056,27.089444,22-01-2013,153,2.2545084897524608,1,4.92621323523948e-05,2,0.000100075,4,0.000812748,1358,in_dam,RESERVOIR,4.9262133e-05,0.043321159,4.92621326e-11,0.043321157,4.92621323523948e-05,0.001137138,0.3298549295843475,4.926091901340046e-05,0.042409045,6.172249065033335,1,7.38931989e-11
-26.970278,27.211111,22-01-2013,156,31.010449382056713,0,0,0,0,0,0,1325,downstream,RESERVOIR,5.08125449e-05,0.030107243,5.08125451e-11,0.030107245,5.08125461340412e-05,0.001687718,0.7044315139780191,5.081125522034845e-05,0.029662918557727402,4.223626865580755,1,7.621881765e-11
-26.880278,26.965,22-01-2013,153,27.09142450721144,0,0,0,0,0,0,1302,downstream,RESERVOIR,4.9262133e-05,0.043321159,4.92621326e-11,0.043321157,4.92621323523948e-05,0.001137138,0.3298549295843475,4.926091901340046e-05,0.042409045,6.172249065033335,1,7.38931989e-11
-26.98472222,26.63227778,22-01-2013,162,20.466894814231836,0,0,0,0,1,0.000265164,1289,downstream,RESERVOIR,0.000265164,0.162562072,2.65163558e-10,0.162562074,0.000265164,0.001631153,0.12609133255728153,0.000265128,0.15062625430382373,9.983028587851917,1,3.97745337e-10
-27.935,26.126667,22-01-2013,226,23.559693941692903,0,0,0,0,1,6.85322497128486e-07,1253,upstream,ISLAND,6.85322448e-07,0.003381923,6.85322459e-13,0.003381924,6.85322497128486e-07,0.000202643,0.7529693249977738,6.853222622951307e-07,0.003376218,4.085227906098692,1,1.0279836885e-12
-28.1175,26.719444,22-01-2013,280,46.11885373829527,0,0,0,0,0,0,1284,downstream,ISLAND,5.66171366e-07,0.002889319,5.6617135e-13,0.002889318,5.66171337729087e-07,0.000195953,0.852250031,5.661711774541556e-07,0.002885152,3.8399133021739558,1,8.49257025e-13
-30.160091,27.40124,22-01-2013,369,27.03863685778581,0,0,0,0,0,0,1420,downstream,RESERVOIR,9.40228783e-05,0.070802614,9.40228798e-11,0.070802612,9.40228801156302e-05,0.001327958,0.2356920058145626,9.401846024168159e-05,0.068408472,7.301843252828629,1,1.410343197e-10
-34.031944,22.053333,22-01-2013,573,8.486577994165797,0,0,2,0.000112084,3,0.00011739,39,upstream,RESERVOIR,3.18272105e-05,0.033845689,3.1827211e-11,0.03384569,3.18272112626652e-05,0.000940362,0.3491416792142573,3.182670478772325e-05,0.033285529,5.999348405318854,1,4.77408165e-11
-34.039722,22.133333,22-01-2013,573,1.7315871037625945,1,3.18272112626652e-05,1,3.18272112626652e-05,3,0.00011739,30,in_dam,RESERVOIR,3.18272105e-05,0.033845689,3.1827211e-11,0.03384569,3.18272112626652e-05,0.000940362,0.3491416792142573,3.182670478772325e-05,0.033285529,5.999348405318854,1,4.77408165e-11
-25.45963889,28.26430556,22-01-2013,77,7.778292677600209,0,0,1,3.64398349562171e-05,4,0.000557207,1101,upstream,RESERVOIR,3.64398365e-05,0.055760581,3.64398373e-11,0.055760581,3.64398349562171e-05,0.000653505,0.14727590167322607,3.6439171041559864e-05,0.054261437,9.237173199657732,1,5.465975595e-11
-28.338333,31.373611,22-01-2013,295,48.20785059,0,0,0,0,0,0,444,upstream,RESERVOIR,0.001005723,0.445136398,1.00572295e-09,0.445136414,0.001005723,0.002259359,0.06378256,0.001005217,0.3682037213163025,14.036342516292986,1,1.508584425e-09
-28.068333,31.55,22-01-2013,244,59.78328347274212,0,0,0,0,0,0,249,upstream,RESERVOIR,0.000326373,0.325603396,3.26373095e-10,0.325603391,0.000326373,0.001002364,0.038685334,0.00032632,0.2818677452909121,18.023193885417445,1,4.895596425e-10
-29.161667,23.696389,23-01-2013,305,21.980828626702007,0,0,0,0,1,0.000112045,986,downstream,RESERVOIR,0.000112045,0.171907246,1.12044832e-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.15863254166819724,16.24045751770529,1,1.68067248e-10
-25.81048333,27.90955222,23-01-2013,94,8.806061919559358,0,0,1,0.001555983,1,0.001555983,1184,upstream,RESERVOIR,0.001555983,0.380313367,1.55598257e-09,0.380313363,0.001555983,0.004091317,0.1351859030483783,0.001554773,0.32231054823711336,9.641380633242512,1,2.333973855e-09
-29.744167,29.905833,23-01-2013,347,34.60191502699909,0,0,0,0,0,0,920,upstream,RESERVOIR,4.01230245e-05,0.044400755,4.0123023e-11,0.044400757,4.01230248651367e-05,0.000903656,0.25575419937623034,4.012221995810467e-05,0.043443283,7.009604995063944,1,6.01845345e-11
-27.00222,28.76528,23-01-2013,167,32.88051841585282,0,0,0,0,0,0,1500,downstream,RESERVOIR,7.39570969e-05,0.040428877,7.39570974e-11,0.040428877,7.39570949056202e-05,0.001829314,0.5685993380317204,7.395436021450913e-05,0.03963301,4.7011245471445395,1,1.109356461e-10
-27.38972222,26.46388889,23-01-2013,213,53.664705119858105,0,0,0,0,0,0,1251,upstream,ISLAND,2.8188424e-06,0.011906549,2.81884238e-12,0.011906549,2.81884224637634e-06,0.000236747,0.24986694356414788,2.818838273448001e-06,0.011836224041506095,7.091702847606732,1,4.22826357e-12
-28.141944,26.417778,23-01-2013,226,58.42056773977057,0,0,0,0,0,0,1270,upstream,ISLAND,6.85322448e-07,0.003381923,6.85322459e-13,0.003381924,6.85322497128486e-07,0.000202643,0.7529693249977738,6.853222622951307e-07,0.003376218,4.085227906098692,1,1.0279836885e-12
-27.398611,26.614722,23-01-2013,213,66.23574695410774,0,0,0,0,0,0,1261,upstream,ISLAND,2.8188424e-06,0.011906549,2.81884238e-12,0.011906549,2.81884224637634e-06,0.000236747,0.24986694356414788,2.818838273448001e-06,0.011836224041506095,7.091702847606732,1,4.22826357e-12
-30.336111,27.359444,23-01-2013,369,17.979105234040386,0,0,0,0,1,9.40228801156302e-05,1389,downstream,RESERVOIR,9.40228783e-05,0.070802614,9.40228798e-11,0.070802612,9.40228801156302e-05,0.001327958,0.2356920058145626,9.401846024168159e-05,0.068408472,7.301843252828629,1,1.410343197e-10
-24.058889,31.237222,24-01-2013,31,8.923793849053695,0,0,1,0.000191137,2,0.000294978,283,downstream,RESERVOIR,0.000191137,0.07317999,1.91137176e-10,0.073179992,0.000191137,0.002611878,0.4485081337968202,0.000191119,0.070626196,5.2932178730500405,1,2.86705764e-10
-28.44555556,32.325,21-03-2013,290,18.88732385913658,0,0,0,0,13,0.000601112,9,upstream,NATURAL,0.000348709,0.074972503,3.48708562e-10,0.074972502,0.000348709,0.004651153,0.7795939637587304,0.000348648,0.072295081,4.014862701925317,2,3.48708562e-10
-28.1175,26.719444,24-01-2013,280,46.11885373829527,0,0,0,0,0,0,1284,downstream,ISLAND,5.66171366e-07,0.002889319,5.6617135e-13,0.002889318,5.66171337729087e-07,0.000195953,0.852250031,5.661711774541556e-07,0.002885152,3.8399133021739558,1,8.49257025e-13
-27.671111,27.236944,24-01-2013,210,5.665572169553021,0,0,2,0.000321674,2,0.000321674,1345,downstream,RESERVOIR,0.000222227,0.085176773,2.2222657e-10,0.085176772,0.000222227,0.002609004,0.38491379426797745,0.000222202,0.081742898,5.713775787287852,1,3.33339855e-10
-29.641944,30.6875,28-01-2013,332,6.876387363897805,0,0,1,0.000135,4,0.000863582,261,downstream,RESERVOIR,0.000135,0.089815363,1.35000233e-10,0.089815365,0.000135,0.001503086,0.2103018354445741,0.000134991,0.086008292,7.7300695328836015,1,2.025003495e-10
-29.758889,30.935278,28-01-2013,336,8.734213918306363,0,0,1,0.000671921,6,0.000905333,74,downstream,RESERVOIR,0.000671921,0.611772716,6.71920908e-10,0.611772729,0.000671921,0.001098318,0.022560450188655812,0.000671695,0.4773346472625144,23.60103512204378,1,1.007881362e-09
-30.398056,30.601944,28-01-2013,370,9.825738050395861,0,0,1,7.00823463958023e-06,2,2.462224668299343e-05,71,downstream,RESERVOIR,7.00823512e-06,0.01708124,7.00823514e-12,0.017081241,7.00823463958023e-06,0.000410288,0.3018419978729453,7.008210082018586e-06,0.016936997,6.452308124856712,1,1.051235271e-11
-30.27402,30.69602,28-01-2013,372,5.822940041111895,0,0,1,1.76140120434132e-05,3,5.266185454440643e-05,30,downstream,RESERVOIR,1.76140111e-05,0.030451382,1.76140109e-11,0.030451383,1.76140120434132e-05,0.000578431,0.23870093310182167,1.7613856918524646e-05,0.029996941928470668,7.255675873826489,1,2.6421016349999998e-11
-26.45,28.085833,28-01-2013,127,25.25862729156921,0,0,0,0,0,0,1475,downstream,RESERVOIR,8.53391066e-06,0.011252279,8.53391056e-12,0.011252278,8.53391074131028e-06,0.000758416,0.846987559,8.533874327701176e-06,0.011189442331630179,3.8518238368365125,1,1.2800865840000001e-11
-34.02861,22.22222,28-01-2013,573,7.933326259740494,0,0,1,3.18272112626652e-05,3,0.00011739,7,downstream,RESERVOIR,3.18272105e-05,0.033845689,3.1827211e-11,0.03384569,3.18272112626652e-05,0.000940362,0.3491416792142573,3.182670478772325e-05,0.033285529,5.999348405318854,1,4.77408165e-11
-33.31388889,19.07472222,28-01-2013,518,6.4989180651117735,0,0,1,0.001450249,2,0.001454178,101,upstream,RESERVOIR,0.001450249,0.198673472,1.45024925e-09,0.198673474,0.001450249,0.007299662,0.461713656,0.001449199,0.18121550730132563,5.216972797179858,1,2.175373875e-09
-27.01011111,26.69808333,29-01-2013,162,24.88484154908913,0,0,0,0,1,0.000265164,1291,downstream,RESERVOIR,0.000265164,0.162562072,2.65163558e-10,0.162562074,0.000265164,0.001631153,0.12609133255728153,0.000265128,0.15062625430382373,9.983028587851917,1,3.97745337e-10
-25.127778,27.628889,29-01-2013,58,19.69636163169441,0,0,0,0,1,0.001261172,957,downstream,RESERVOIR,0.001261172,0.359773606,1.26117206e-09,0.359773612,0.001261172,0.00350546,0.12244063323492824,0.001260377,0.3073182240072765,10.130762835767685,1,1.89175809e-09
-25.20639,27.558,29-01-2013,72,14.61042114646635,0,0,0,0,5,0.001872681,957,downstream,ISLAND,1.71821739e-06,0.005231775,1.71821737e-12,0.005231775,1.71821724917936e-06,0.00032842,0.7888416351501695,1.7182157730457932e-06,0.005218137,3.9912599994541806,1,2.577326055e-12
-24.39619444,27.08983333,29-01-2013,51,58.08964818499155,0,0,0,0,0,0,887,downstream,RESERVOIR,0.000114786,0.062188707,1.14786278e-10,0.062188704,0.000114786,0.001845774,0.3729724804882843,0.00011478,0.060331595,5.804523015634366,1,1.7217941699999999e-10
-24.69514,27.40906,29-01-2013,51,37.01740509853239,0,0,0,0,0,0,912,downstream,RESERVOIR,0.000114786,0.062188707,1.14786278e-10,0.062188704,0.000114786,0.001845774,0.3729724804882843,0.00011478,0.060331595,5.804523015634366,1,1.7217941699999999e-10
-27.363611,31.783333,29-01-2013,193,14.549398593301218,0,0,0,0,2,0.011340397,162,upstream,ISLAND,1.1504435e-06,0.003922143,1.15044346e-12,0.003922142,1.15044341509959e-06,0.00029332,0.939784895,1.1504427533400719e-06,0.003914471,3.6567115340289806,1,1.7256651899999998e-12
-28.735556,29.820556,29-01-2013,292,32.25286335893023,0,0,0,0,0,0,959,downstream,RESERVOIR,0.001387986,0.538870454,1.38798639e-09,0.538870462,0.001387986,0.002575733,0.060065668,0.001387024,0.43104868135432967,14.464112059062513,1,2.081979585e-09
-26.861111,28.884722,29-01-2013,149,34.55940764416725,0,0,0,0,0,0,1526,downstream,RESERVOIR,0.000527069,0.114202097,5.27069444e-10,0.1142021,0.000527069,0.004615234,0.5078430725334462,0.000526931,0.10813854346419284,4.974393826,1,7.906041659999999e-10
-26.98472222,26.63227778,29-01-2013,162,20.466894814231836,0,0,0,0,1,0.000265164,1289,downstream,RESERVOIR,0.000265164,0.162562072,2.65163558e-10,0.162562074,0.000265164,0.001631153,0.12609133255728153,0.000265128,0.15062625430382373,9.983028587851917,1,3.97745337e-10
-27.398611,26.614722,29-01-2013,213,66.23574695410774,0,0,0,0,0,0,1261,upstream,ISLAND,2.8188424e-06,0.011906549,2.81884238e-12,0.011906549,2.81884224637634e-06,0.000236747,0.24986694356414788,2.818838273448001e-06,0.011836224041506095,7.091702847606732,1,4.22826357e-12
-33.7075,18.97444444,29-01-2013,541,17.356507428864187,0,0,0,0,1,0.000292636,100,downstream,RESERVOIR,0.000292636,0.117879763,2.9263611e-10,0.117879764,0.000292636,0.002482497,0.26464229707788817,0.000292593,0.11143382372780863,6.890889777188278,1,4.3895416499999996e-10
-34.005833,22.351111,29-01-2013,553,15.72217043127831,0,0,0,0,5,9.889878350947937e-05,141,downstream,RESERVOIR,2.82479486e-05,0.062090475,2.82479491e-11,0.062090477,2.82479481314762e-05,0.000454948,0.092076072,2.824754916570267e-05,0.060239114,11.682385692385907,1,4.237192365e-11
-29.641944,30.6875,30-01-2013,332,6.876387363897805,0,0,1,0.000135,4,0.000863582,261,downstream,RESERVOIR,0.000135,0.089815363,1.35000233e-10,0.089815365,0.000135,0.001503086,0.2103018354445741,0.000134991,0.086008292,7.7300695328836015,1,2.025003495e-10
-29.380556,30.2775,30-01-2013,321,14.157119039735406,0,0,0,0,3,0.003814339,1071,upstream,RESERVOIR,0.002177424,0.355689615,2.17742424e-09,0.355689622,0.002177424,0.006121697,0.21627708916245406,0.002175057,0.3043102706984398,7.622539333784568,1,3.26613636e-09
-26.648056,27.089444,30-01-2013,153,2.2545084897524608,1,4.92621323523948e-05,2,0.000100075,4,0.000812748,1358,in_dam,RESERVOIR,4.9262133e-05,0.043321159,4.92621326e-11,0.043321157,4.92621323523948e-05,0.001137138,0.3298549295843475,4.926091901340046e-05,0.042409045,6.172249065033335,1,7.38931989e-11
-29.042222,24.6,30-01-2013,305,70.99867773954799,0,0,0,0,0,0,1111,upstream,RESERVOIR,0.000112045,0.171907246,1.12044832e-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.15863254166819724,16.24045751770529,1,1.68067248e-10
-29.028629,24.638389,30-01-2013,305,74.73365471544776,0,0,0,0,0,0,1112,upstream,RESERVOIR,0.000112045,0.171907246,1.12044832e-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.15863254166819724,16.24045751770529,1,1.68067248e-10
-32.595833,19.009444,30-01-2013,497,37.48308134511313,0,0,0,0,0,0,157,downstream,RESERVOIR,0.000163597,0.080404386,1.63597288e-10,0.08040438,0.000163597,0.002034681,0.31799959082965973,0.000163584,0.077335397,6.286250040352422,1,2.45395932e-10
