Latitude,Longitude,Sample Date,aet,def,pdsi,pet,ppt,q,soil,srad,swe,tmax,tmin,vap,vpd,ws,log1p_ppt,log1p_q,log1p_pet,log1p_aet,dtr,water_stress_ratio,aet_pet_ratio,ppt_x_q,tmax_x_vpd,soil_x_ppt,runoff_ratio,srad_x_tmax
-27.01011111,26.69808333,08-08-2013,66.1,114.9,-2.9399998,181.0,69.60000000000001,3.5,0.7,288.00006,0.0,31.22,17.539999,1.8030001,1.49,2.57,4.257030144499197,1.5040773967762742,5.2040067,4.206184,13.68,0.63480663,0.36519337,243.60000000000002,46.5178,48.71999917030335,0.0502873555993196,8991.361
-28.44555556,32.325,01-10-2013,73.6,80.3,-2.81,153.90001,76.3,3.8000000000000003,8.400001,264.99698,0.0,30.3,21.81,2.5970001,0.88,2.62,4.3476939555933765,1.5686159179138452,5.04278,4.3121405,8.49,0.5217674,0.4782326,289.94,26.664,640.9200436592101,0.04980340694884133,8029.408
-26.648056,27.089444,08-08-2013,71.5,99.6,-2.56,171.1,75.2,3.8000000000000003,1.0,287.2003,0.0,29.99,16.84,1.8190001,1.27,2.32,4.333361462692601,1.5686159179138452,5.1480756,4.2835865,13.15,0.5821157,0.41788426,285.76000000000005,38.0873,75.2,0.05053191422165008,8613.137
-26.970278,27.211111,08-08-2013,64.5,108.200005,-2.6399999,172.7,67.9,3.4000000000000004,1.0,285.40292,0.0,30.289999,17.039999,1.7880001,1.35,2.31,4.232656178019613,1.4816045409242156,5.1573296,4.18205,13.25,0.62652004,0.37348002,230.86000000000004,40.8915,67.9,0.05007363696504217,8644.8545
-26.98472222,26.63227778,08-08-2013,69.0,111.4,-2.9299998,180.40001,72.60000000000001,3.6,0.8,286.20267,0.0,31.38,17.8,1.8100001,1.52,2.5,4.298645025734831,1.5260563034950494,5.2007046,4.248495,13.58,0.6175166,0.38248336,261.36,47.697598,58.080000865459446,0.04958677617649068,8981.039
-27.573056,24.746389,08-08-2013,63.0,140.0,-2.7,203.0,66.3,3.3000000000000003,0.3,290.59717,0.0,34.82,18.71,1.682,2.2,2.59,4.209160236650682,1.4586150226995167,5.31812,4.158883,16.11,0.6896552,0.31034482,218.79000000000002,76.604004,19.89000079035759,0.04977375490537324,10118.594
-31.000833,26.353056,08-08-2013,30.1,164.6,-1.93,194.7,31.700000000000003,1.6,0.5,296.69833,0.0,31.32,14.589999,1.4480001,1.68,3.07,3.487375077903208,0.9555114450274363,5.2765827,3.437208,16.73,0.84540325,0.15459682,50.720000000000006,52.6176,15.850000000000001,0.05047318452765979,9292.592
-30.679722,26.7125,08-08-2013,31.2,160.90001,-2.2,192.1,32.9,1.6,0.6,286.59842,0.0,32.94,15.83,1.5410001,1.88,2.6699998,3.5234150143864045,0.9555114450274363,5.2632084,3.4719665,17.109999,0.8375846,0.1624154,52.64,61.927197,19.740000784397125,0.048632217366801914,9440.552
-30.570833,29.150556,08-08-2013,94.200005,56.0,-2.37,150.2,66.0,3.3000000000000003,18.4,266.70364,0.0,27.41,14.219999,1.7120001,0.94,2.47,4.204692619390966,1.4586150226995167,5.0186033,4.55598,13.190001,0.37283623,0.6271638,217.8,25.7654,1214.399974822998,0.04999999924242426,7310.3467
-25.57877778,29.12747222,08-08-2013,79.700005,87.700005,-1.37,167.40001,83.9,4.2,1.4,285.50186,0.0,30.01,17.24,1.9340001,1.1899999,2.18,4.441474093317302,1.6486586255873816,5.1263423,4.3907385,12.77,0.52389485,0.47610515,352.38000000000005,35.7119,117.45999799966813,0.05005959415900364,8567.911
-29.803611,30.516111,09-08-2013,92.5,57.7,-3.1799998,150.2,41.7,2.1,30.800001,267.7013,0.0,28.65,18.39,2.1850002,0.84999996,2.5,3.754198920234579,1.1314021114911006,5.0186033,4.5379615,10.26,0.38415447,0.61584556,87.57000000000001,24.352499,1284.3600477218629,0.050359711022548895,7669.642
-28.735556,29.820556,12-08-2013,64.200005,98.3,-2.72,162.5,54.900000000000006,2.7,14.3,276.80356,0.0,30.91,17.109999,1.9990001,1.23,1.88,4.023564380161053,1.308332819650179,5.096813,4.1774597,13.800001,0.60492307,0.39507696,148.23000000000002,38.0193,785.0700104713441,0.04918032697303594,8555.998
-26.73806,27.59194,12-08-2013,70.1,96.1,-2.4199998,166.2,73.8,3.7,1.1,283.3005,0.0,29.46,16.699999,1.784,1.24,2.1499999,4.314817884980432,1.547562508716013,5.1191907,4.264087,12.76,0.578219,0.42178097,273.06,36.5304,81.1800017595291,0.05013550067567073,8346.032
-26.45,28.085833,12-08-2013,71.5,92.1,-2.3999999,163.6,75.2,3.8000000000000003,1.3000001,283.90237,0.0,28.869999,16.3,1.7910001,1.14,2.2,4.333361462692601,1.5686159179138452,5.1035185,4.2835865,12.57,0.5629584,0.43704155,285.76000000000005,32.911797,97.76000537872315,0.05053191422165008,8196.262
-26.98472222,26.63227778,12-08-2013,69.0,111.4,-2.9299998,180.40001,72.60000000000001,3.6,0.8,286.20267,0.0,31.38,17.8,1.8100001,1.52,2.5,4.298645025734831,1.5260563034950494,5.2007046,4.248495,13.58,0.6175166,0.38248336,261.36,47.697598,58.080000865459446,0.04958677617649068,8981.039
-33.38056,19.30167,12-08-2013,36.4,154.2,1.88,190.6,36.7,1.8,8.0,312.1986,0.0,29.48,14.929999,1.4970001,1.42,3.21,3.629660094453965,1.0296194171811583,5.2554097,3.6216707,14.55,0.8090241,0.19097587,66.06,41.8616,293.6,0.049046320189473566,9203.615
-28.760833,17.730278,13-08-2013,15.1,225.2,2.85,240.3,15.9,0.8,0.0,312.1986,0.0,36.94,22.02,1.4380001,3.04,2.97,2.827313621929028,0.5877866649021191,5.486041,2.7788193,14.919998,0.93716186,0.06283812,12.72,112.29759,0.0,0.05031446224437345,11532.616
-22.225556,29.990556,13-08-2013,91.200005,63.5,2.46,154.7,96.0,4.800000000000001,0.2,230.2038,0.0,33.42,22.949999,2.2440002,1.75,1.6899999,4.574710978503383,1.7578579175523739,5.047931,4.52396,10.469999,0.4104719,0.58952814,460.80000000000007,58.484997,19.200000286102295,0.04999999947916668,7693.4106
-25.127778,27.628889,13-08-2013,72.8,107.4,-1.62,180.2,76.60000000000001,3.8000000000000003,1.9,287.4971,0.0,32.37,19.73,2.0900002,1.5,2.27,4.351567427189173,1.5686159179138452,5.199601,4.3013587,12.639999,0.5960045,0.40399557,291.08000000000004,48.555,145.5399981737137,0.049608354443755165,9306.281
-24.39619444,27.08983333,13-08-2013,73.3,107.200005,-0.94,180.5,77.10000000000001,3.9000000000000004,2.5,278.2959,0.0,32.73,20.789999,2.108,1.61,2.3,4.35799005684564,1.589235205116581,5.201256,4.308111,11.940001,0.59390587,0.4060942,300.69000000000005,52.6953,192.75000000000003,0.05058365693147008,9108.625
-24.69514,27.40906,13-08-2013,77.9,102.4,-1.17,180.3,81.9,4.1000000000000005,2.3,283.69626,0.0,32.34,20.67,2.118,1.54,2.28,4.417635062141249,1.6292405397302803,5.2001534,4.368181,11.67,0.5679423,0.43205768,335.7900000000001,49.8036,188.36999609470368,0.05006104944980404,9174.737
-23.658056,31.05,13-08-2013,65.8,86.4,1.31,152.2,69.2,3.5,0.90000004,237.40154,0.0,32.26,21.81,2.365,1.37,1.88,4.251348311031766,1.5040773967762742,5.0317445,4.201703,10.449999,0.56767416,0.43232593,242.20000000000002,44.196198,62.28000247478485,0.05057803395118448,7658.573
-23.281,30.54305556,13-08-2013,115.9,31.5,1.65,147.40001,121.5,6.1000000000000005,6.1,233.50174,0.0,31.24,21.529999,2.272,1.31,1.8,4.808111029984782,1.9600947840472698,4.9999113,4.7613187,9.710001,0.2137042,0.7862958,741.1500000000001,40.924397,741.149988412857,0.0502057609036563,7294.594
-27.169444,29.233889,13-08-2013,66.6,88.9,-2.54,155.5,70.0,3.5,2.5,282.6986,0.0,27.779999,14.599999,1.7720001,0.94,2.07,4.2626798770413155,1.5040773967762742,5.0530562,4.213608,13.179999,0.5717042,0.42829582,245.0,26.1132,175.0,0.049999999285714296,7853.367
-27.00222,28.76528,13-08-2013,66.1,92.700005,-2.72,158.8,69.60000000000001,3.5,1.4,283.20157,0.0,28.49,15.179999,1.7720001,1.05,1.99,4.257030144499197,1.5040773967762742,5.073923,4.206184,13.31,0.58375317,0.41624683,243.60000000000002,29.9145,97.4399983406067,0.0502873555993196,8068.4126
-26.970278,27.211111,13-08-2013,64.5,108.200005,-2.6399999,172.7,67.9,3.4000000000000004,1.0,285.40292,0.0,30.289999,17.039999,1.7880001,1.35,2.31,4.232656178019613,1.4816045409242156,5.1573296,4.18205,13.25,0.62652004,0.37348002,230.86000000000004,40.8915,67.9,0.05007363696504217,8644.8545
-29.1825,23.575556,13-08-2013,30.800001,194.1,-1.43,224.90001,32.4,1.6,0.1,307.1033,0.0,36.079998,19.22,1.4760001,2.6399999,2.85,3.5085558999826545,0.9555114450274363,5.4200926,3.4594662,16.859999,0.8630502,0.13694975,51.84,95.25119,3.240000048279762,0.04938271452522487,11080.286
-34.039722,22.133333,13-08-2013,69.8,80.4,1.62,150.2,73.3,3.7,2.2,279.10388,0.0,27.23,18.16,2.091,0.77,3.1899998,4.308110951723713,1.547562508716013,5.0186033,4.259859,9.07,0.5352863,0.46471375,271.21,20.967098,161.26000349521635,0.05047748907943399,7599.9985
-34.02861,22.22222,13-08-2013,71.9,76.0,1.62,147.90001,75.60000000000001,3.8000000000000003,2.3,279.6975,0.0,26.63,17.94,2.081,0.7,3.6399999,4.338597076746546,1.5686159179138452,5.003275,4.2890887,8.689999,0.5138607,0.48613927,287.28000000000003,18.640999,173.8799963951111,0.050264549599675266,7448.344
-31.5653,18.3306,13-08-2013,9.0,202.90001,1.29,211.90001,9.5,0.5,0.2,318.3987,0.0,31.199999,17.289999,1.7160001,1.56,4.29,2.3513752571634776,0.4054651081081644,5.3608227,2.3025851,13.91,0.95752716,0.04247286,4.75,48.671997,1.9000000283122063,0.0526315734072028,9934.039
-29.161667,23.696389,14-08-2013,31.6,193.90001,-1.54,225.5,33.300000000000004,1.7000000000000002,0.1,306.8972,0.0,36.17,19.07,1.4860001,2.6399999,2.8799999,3.5351453541718945,0.9932517730102834,5.4227448,3.4843123,17.099998,0.859867,0.14013304,56.610000000000014,95.48879,3.330000049620867,0.0510510495179865,11100.471
-27.01011111,26.69808333,14-08-2013,66.1,114.9,-2.9399998,181.0,69.60000000000001,3.5,0.7,288.00006,0.0,31.22,17.539999,1.8030001,1.49,2.57,4.257030144499197,1.5040773967762742,5.2040067,4.206184,13.68,0.63480663,0.36519337,243.60000000000002,46.5178,48.71999917030335,0.0502873555993196,8991.361
-29.641944,30.6875,14-08-2013,78.3,75.5,-3.52,153.8,30.5,1.5,30.9,268.59998,0.0,29.64,19.92,2.342,0.91999996,2.4199998,3.449987545831587,0.9162907318741551,5.042134,4.373238,9.719999,0.49089727,0.50910276,45.75,27.268799,942.4499883651733,0.049180326256382745,7961.303
-24.183889,30.823889,14-08-2013,72.1,82.8,1.49,154.90001,75.9,3.8000000000000003,2.3,246.99852,0.0,31.88,21.58,2.332,1.3399999,1.9,4.3425058765115985,1.5686159179138452,5.049215,4.291828,10.299999,0.5345384,0.46546155,288.42,42.719196,174.56999638080597,0.050065875493203224,7874.3125
-25.20639,27.558,14-08-2013,73.8,104.6,-1.6899999,178.40001,77.60000000000001,3.9000000000000004,1.9,287.2003,0.0,32.12,19.55,2.0860002,1.4599999,2.23,4.364371699435161,1.589235205116581,5.189618,4.314818,12.57,0.58632284,0.41367713,302.64000000000004,46.895195,147.43999814987185,0.05025773131111171,9224.873
-22.769722,30.886944,14-08-2013,115.200005,32.8,1.5899999,148.0,120.80000000000001,6.0,6.2000003,231.00356,0.0,31.689999,21.039999,2.302,1.3,1.89,4.802380355275797,1.9459101490553132,5.0039463,4.755313,10.65,0.22162162,0.7783784,724.8000000000001,41.197,748.9600345611573,0.04966887376101925,7320.5024
-23.838611,31.640833,14-08-2013,62.5,92.6,-0.17999999,155.1,65.8,3.3000000000000003,0.90000004,234.20255,0.0,33.26,22.279999,2.4150002,1.5,1.92,4.2017030805426,1.4586150226995167,5.050497,4.15104,10.98,0.59703416,0.4029658,217.14000000000001,49.89,59.220002353191376,0.050151974921702515,7789.576
-24.058889,31.237222,14-08-2013,69.700005,82.6,0.98999995,152.3,73.4,3.7,1.0,240.99628,0.0,31.99,21.63,2.3730001,1.3199999,1.88,4.309455941839047,1.547562508716013,5.032397,4.2584457,10.360001,0.5423506,0.4576494,271.58000000000004,42.2268,73.4,0.05040871865928176,7709.4707
-27.363611,31.783333,14-08-2013,52.4,101.9,-2.32,154.3,54.6,2.7,7.3,266.90152,0.0,31.66,20.56,2.397,1.16,1.37,4.018183201256536,1.308332819650179,5.0453587,3.9778109,11.1,0.6604018,0.33959818,147.42000000000002,36.725597,398.58001041412354,0.04945054854486175,8450.103
-26.648056,27.089444,14-08-2013,71.5,99.6,-2.56,171.1,75.2,3.8000000000000003,1.0,287.2003,0.0,29.99,16.84,1.8190001,1.27,2.32,4.333361462692601,1.5686159179138452,5.1480756,4.2835865,13.15,0.5821157,0.41788426,285.76000000000005,38.0873,75.2,0.05053191422165008,8613.137
-26.880278,26.965,14-08-2013,67.700005,106.0,-2.75,173.7,71.2,3.6,1.0,285.6008,0.0,30.63,17.25,1.8230001,1.37,2.31,4.279440045898781,1.5260563034950494,5.16307,4.229749,13.379999,0.61024755,0.38975248,256.32,41.9631,71.2,0.05056179704267139,8747.952
-27.38972222,26.46388889,14-08-2013,55.9,133.5,-3.12,189.40001,58.800000000000004,2.9000000000000004,0.8,289.30273,0.0,32.0,17.869999,1.7670001,1.65,2.8,4.091005660956586,1.3609765531356008,5.2491274,4.0412955,14.130001,0.7048574,0.29514256,170.52000000000004,52.8,47.04000070095063,0.0493197270523856,9257.6875
-26.98472222,26.63227778,14-08-2013,69.0,111.4,-2.9299998,180.40001,72.60000000000001,3.6,0.8,286.20267,0.0,31.38,17.8,1.8100001,1.52,2.5,4.298645025734831,1.5260563034950494,5.2007046,4.248495,13.58,0.6175166,0.38248336,261.36,47.697598,58.080000865459446,0.04958677617649068,8981.039
-28.141944,26.417778,14-08-2013,41.4,147.6,-3.1399999,189.0,43.6,2.2,0.7,285.304,0.0,32.079998,17.44,1.669,1.73,2.72,3.7977338590260183,1.1631508098056809,5.247024,3.7471485,14.6399975,0.7809524,0.21904762,95.92000000000002,55.498398,30.5199994802475,0.050458714439020315,9152.552
-28.1175,26.719444,14-08-2013,41.4,143.3,-3.12,184.7,43.6,2.2,0.7,282.20392,0.0,31.88,17.65,1.6850001,1.6999999,2.57,3.7977338590260183,1.1631508098056809,5.2241325,3.7471485,14.23,0.77585274,0.22414728,95.92000000000002,54.195995,30.5199994802475,0.050458714439020315,8996.661
-29.033333,23.983333,14-08-2013,36.4,183.40001,-1.76,219.8,38.300000000000004,1.9000000000000001,0.2,304.5969,0.0,35.67,18.5,1.5020001,2.5,2.81,3.6712245188752157,1.0647107369924285,5.3972573,3.6216707,17.169998,0.83439493,0.1656051,72.77000000000001,89.174995,7.660000114142895,0.049608353796126534,10864.971
-28.768056,20.720556,14-08-2013,27.4,226.3,0.84999996,253.7,28.8,1.4000000000000001,0.0,318.3987,0.0,37.17,20.77,1.325,3.09,3.4099998,3.3945083935113587,0.8754687373539,5.5400863,3.346389,16.399998,0.89199847,0.108001575,40.32000000000001,114.85529,0.0,0.04861110942322537,11834.88
-34.092222,21.295278,14-08-2013,53.0,110.8,1.28,163.8,55.7,2.8000000000000003,1.7,284.1992,0.0,29.89,17.47,1.973,1.15,2.3799999,4.037774210733707,1.3350010667323402,5.1047325,3.988984,12.42,0.6764347,0.3235653,155.96000000000004,34.373497,94.69000265598298,0.050269298917965916,8494.714
-33.13083,18.86278,14-08-2013,26.800001,166.8,2.12,193.6,26.1,1.3,9.7,304.90195,0.0,32.3,18.38,1.7580001,1.74,2.58,3.299533727885655,0.832909122935104,5.270946,3.325036,13.92,0.86157024,0.13842976,33.93,56.202,253.16999502182009,0.049808427210405085,9848.333
-26.905,32.324722,15-08-2013,54.9,101.5,-2.21,156.40001,57.300000000000004,2.9000000000000004,7.8,252.70393,0.0,33.27,21.949999,2.526,1.37,1.65,4.065602093356447,1.3609765531356008,5.05879,4.0235643,11.320002,0.6489769,0.35102302,166.17000000000004,45.579903,446.9400109291077,0.05061081936106773,8407.46
-27.602222,29.942778,15-08-2013,74.0,87.700005,-2.51,161.7,73.8,3.7,11.900001,287.90112,0.0,29.14,16.08,1.9190001,1.03,1.9599999,4.314817884980432,1.547562508716013,5.091908,4.317488,13.059999,0.54236245,0.4576376,273.06,30.014198,878.2200422286987,0.05013550067567073,8389.438
-27.398611,26.614722,15-08-2013,55.600002,131.8,-3.1299999,187.40001,58.5,2.9000000000000004,0.8,288.89874,0.0,31.869999,17.77,1.769,1.62,2.72,4.085976312551584,1.3609765531356008,5.2385674,4.036009,14.099998,0.7033084,0.29669157,169.65000000000003,51.6294,46.800000697374344,0.049572648725253875,9207.202
-27.671111,27.236944,15-08-2013,48.8,129.6,-3.02,178.40001,51.400000000000006,2.6,0.8,283.69626,0.0,31.09,16.76,1.7390001,1.49,2.51,3.9589065913269965,1.2809338454620642,5.189618,3.908015,14.33,0.7264574,0.27354258,133.64000000000001,46.3241,41.12000061273575,0.0505836566034308,8820.117
-27.902778,24.615556,15-08-2013,56.0,155.90001,-2.6399999,211.90001,59.0,2.9000000000000004,0.2,296.79727,0.0,35.48,19.119999,1.6400001,2.37,2.71,4.0943445622221,1.3609765531356008,5.3608227,4.0430512,16.36,0.7357244,0.26427558,171.10000000000002,84.08759,11.800000175833702,0.04915254153978744,10530.367
-24.679167,30.8025,16-08-2013,129.6,10.5,1.2099999,140.1,121.2,6.1000000000000005,94.6,257.50244,0.0,26.26,16.88,1.9410001,0.74,2.2,4.805659046737495,1.9600947840472698,4.949469,4.8721395,9.380001,0.07494646,0.92505354,739.32,19.4324,11465.519815063477,0.05033003258803604,6762.014
-29.744167,29.905833,16-08-2013,104.200005,50.9,-2.19,155.1,57.0,2.8000000000000003,29.1,272.69763,0.0,28.789999,16.39,1.9310001,0.98999995,2.24,4.060443010546419,1.3350010667323402,5.050497,4.6558633,12.4,0.32817537,0.67182463,159.60000000000002,28.502098,1658.7000217437744,0.04912280615574025,7850.9644
-25.447222,30.711667,18-08-2013,89.6,61.600002,-1.0,151.2,86.80000000000001,4.3,28.9,265.69778,0.0,28.609999,18.539999,2.094,0.94,2.11,4.475061500641071,1.667706820558076,5.0251956,4.506454,10.07,0.40740743,0.5925926,373.24,26.893398,2508.519966888428,0.04953916993618467,7601.6133
-25.99136,27.84208,19-08-2013,86.4,79.4,-2.1599998,165.8,90.0,4.5,6.0,283.3005,0.0,29.199999,17.43,1.8620001,1.17,2.29,4.51085950651685,1.7047480922384253,5.1167955,4.470495,11.769999,0.47889024,0.52110976,405.0,34.163998,540.0,0.04999999944444445,8272.374
-29.160278,26.573333,19-08-2013,30.1,162.5,-2.9399998,192.6,31.6,1.6,0.7,283.59732,0.0,32.71,16.529999,1.5680001,1.86,2.79,3.484312288372662,0.9555114450274363,5.2657943,3.437208,16.18,0.8437175,0.15628245,50.56,60.8406,22.119999623298646,0.05063290979009779,9276.468
-32.502778,19.535833,19-08-2013,14.900001,199.90001,0.77,214.8,15.700000000000001,0.8,0.5,315.29868,0.0,33.89,17.039999,1.4670001,2.1699998,2.86,2.8154087194227095,0.5877866649021191,5.374352,2.766319,16.85,0.9306332,0.06936686,12.560000000000002,73.54129,7.8500000000000005,0.05095541076717129,10685.472
-31.860278,18.6875,20-08-2013,14.2,203.3,0.76,217.5,14.9,0.7000000000000001,0.5,317.79684,0.0,32.52,17.06,1.593,1.8499999,3.6599998,2.766319109226186,0.5306282510621705,5.386786,2.7212954,15.460001,0.93471265,0.06528736,10.430000000000001,60.162,7.45,0.046979862618801174,10334.754
-22.91028,29.61111,20-08-2013,99.5,46.2,2.47,145.7,104.7,5.2,1.8000001,234.40042,0.0,30.55,20.119999,2.1130002,1.27,1.77,4.660604892876192,1.824549292051046,4.9883895,4.610158,10.43,0.31708992,0.6829101,544.44,38.7985,188.46000748872757,0.049665711082466944,7160.9326
-25.45963889,28.26430556,20-08-2013,75.1,95.6,-1.74,170.7,79.0,3.9000000000000004,1.5,283.69626,0.0,30.84,18.44,2.0040002,1.3,2.21,4.382026634673881,1.589235205116581,5.1457486,4.3320484,12.4,0.56004685,0.43995312,308.1,40.092,118.5,0.049367087982695096,8749.192
-25.81048333,27.90955222,21-08-2013,83.1,85.8,-2.19,168.90001,87.4,4.4,1.4,283.59732,0.0,30.08,18.35,1.94,1.26,2.22,4.481871969643598,1.6863989535702288,5.13521,4.4320064,11.73,0.50799286,0.49200708,384.56000000000006,37.9008,122.35999791622163,0.05034324885190791,8530.607
-22.935,28.004167,21-08-2013,78.5,87.0,2.4299998,165.5,82.60000000000001,4.1000000000000005,0.2,250.89832,0.0,32.44,21.3,2.0970001,1.63,2.04,4.426043520090656,1.6292405397302803,5.1149955,4.375757,11.139999,0.52567977,0.47432023,338.6600000000001,52.877197,16.520000246167186,0.04963680327316219,8139.141
-26.03611,30.99778,21-08-2013,121.700005,33.8,-1.76,155.5,104.4,5.2,48.600002,270.9992,0.0,28.73,19.09,2.071,1.02,2.02,4.657762636107262,1.824549292051046,5.0530562,4.8097425,9.639999,0.21736334,0.7826367,542.88,29.3046,5073.840238952637,0.049808428641681717,7785.807
-28.75,30.442778,21-08-2013,50.100002,117.1,-2.77,167.2,50.2,2.5,8.6,280.00256,0.0,31.82,18.88,2.1720002,1.29,1.9399999,3.9357395320454622,1.252762968495368,5.1251535,3.9337845,12.940001,0.70035887,0.29964116,125.5,41.0478,431.7200191497803,0.04980079582070128,8909.682
-29.161667,30.629722,21-08-2013,83.1,63.7,-3.24,146.8,50.900000000000006,2.5,25.7,273.70352,0.0,27.48,16.58,2.0370002,0.75,2.2,3.949318790171843,1.252762968495368,4.99586,4.4320064,10.9,0.4339237,0.5660763,127.25000000000001,20.61,1308.1300388336183,0.04911591259104297,7521.3726
-26.45,28.085833,21-08-2013,71.5,92.1,-2.3999999,163.6,75.2,3.8000000000000003,1.3000001,283.90237,0.0,28.869999,16.3,1.7910001,1.14,2.2,4.333361462692601,1.5686159179138452,5.1035185,4.2835865,12.57,0.5629584,0.43704155,285.76000000000005,32.911797,97.76000537872315,0.05053191422165008,8196.262
-27.671111,27.236944,21-08-2013,48.8,129.6,-3.02,178.40001,51.400000000000006,2.6,0.8,283.69626,0.0,31.09,16.76,1.7390001,1.49,2.51,3.9589065913269965,1.2809338454620642,5.189618,3.908015,14.33,0.7264574,0.27354258,133.64000000000001,46.3241,41.12000061273575,0.0505836566034308,8820.117
-33.7075,18.97444444,21-08-2013,36.9,158.8,1.6899999,195.7,36.2,1.8,11.8,304.5969,0.0,31.01,18.22,1.8360001,1.4699999,3.52,3.616308761279101,1.0296194171811583,5.2816796,3.634951,12.790001,0.81144613,0.18855391,65.16000000000001,45.584698,427.1600069046021,0.04972375553249294,9445.55
-27.01011111,26.69808333,22-08-2013,66.1,114.9,-2.9399998,181.0,69.60000000000001,3.5,0.7,288.00006,0.0,31.22,17.539999,1.8030001,1.49,2.57,4.257030144499197,1.5040773967762742,5.2040067,4.206184,13.68,0.63480663,0.36519337,243.60000000000002,46.5178,48.71999917030335,0.0502873555993196,8991.361
-24.282222,28.090278,22-08-2013,91.1,71.3,1.7199999,162.40001,95.80000000000001,4.800000000000001,2.0,267.80023,0.0,30.25,18.6,2.009,1.23,2.2,4.572646994282532,1.7578579175523739,5.0962014,4.522875,11.65,0.4390394,0.56096053,459.84000000000015,37.2075,191.60000000000002,0.050104383610601426,8100.957
-27.00222,28.76528,22-08-2013,66.1,92.700005,-2.72,158.8,69.60000000000001,3.5,1.4,283.20157,0.0,28.49,15.179999,1.7720001,1.05,1.99,4.257030144499197,1.5040773967762742,5.073923,4.206184,13.31,0.58375317,0.41624683,243.60000000000002,29.9145,97.4399983406067,0.0502873555993196,8068.4126
-26.98472222,26.63227778,22-08-2013,69.0,111.4,-2.9299998,180.40001,72.60000000000001,3.6,0.8,286.20267,0.0,31.38,17.8,1.8100001,1.52,2.5,4.298645025734831,1.5260563034950494,5.2007046,4.248495,13.58,0.6175166,0.38248336,261.36,47.697598,58.080000865459446,0.04958677617649068,8981.039
-28.116667,26.725278,22-08-2013,41.4,143.3,-3.12,184.7,43.6,2.2,0.7,282.20392,0.0,31.88,17.65,1.6850001,1.6999999,2.57,3.7977338590260183,1.1631508098056809,5.2241325,3.7471485,14.23,0.77585274,0.22414728,95.92000000000002,54.195995,30.5199994802475,0.050458714439020315,8996.661
-33.31388889,19.07472222,22-08-2013,30.9,169.2,1.93,200.1,30.1,1.5,10.8,308.00198,0.0,31.769999,17.49,1.7240001,1.64,3.22,3.4372078191851885,0.9162907318741551,5.3038025,3.462606,14.279999,0.8455772,0.15442277,45.150000000000006,52.1028,325.0800057411194,0.049833885387578554,9785.223
-26.648056,27.089444,23-08-2013,71.5,99.6,-2.56,171.1,75.2,3.8000000000000003,1.0,287.2003,0.0,29.99,16.84,1.8190001,1.27,2.32,4.333361462692601,1.5686159179138452,5.1480756,4.2835865,13.15,0.5821157,0.41788426,285.76000000000005,38.0873,75.2,0.05053191422165008,8613.137
-26.970278,27.211111,23-08-2013,64.5,108.200005,-2.6399999,172.7,67.9,3.4000000000000004,1.0,285.40292,0.0,30.289999,17.039999,1.7880001,1.35,2.31,4.232656178019613,1.4816045409242156,5.1573296,4.18205,13.25,0.62652004,0.37348002,230.86000000000004,40.8915,67.9,0.05007363696504217,8644.8545
-26.880278,26.965,23-08-2013,67.700005,106.0,-2.75,173.7,71.2,3.6,1.0,285.6008,0.0,30.63,17.25,1.8230001,1.37,2.31,4.279440045898781,1.5260563034950494,5.16307,4.229749,13.379999,0.61024755,0.38975248,256.32,41.9631,71.2,0.05056179704267139,8747.952
-30.398056,30.601944,24-08-2013,118.9,37.7,-2.77,156.6,71.2,3.6,29.800001,262.69666,0.0,29.3,21.66,2.467,0.88,3.75,4.279440045898781,1.5260563034950494,5.06006,4.7866583,7.6399994,0.24074073,0.7592592,256.32,25.783998,2121.760081481934,0.05056179704267139,7697.0117
-24.99328,30.81444,26-08-2013,120.4,10.8,0.91999996,131.2,112.0,5.6000000000000005,118.200005,260.99823,0.0,24.51,14.86,1.8850001,0.51,2.2,4.727387818712341,1.88706964903238,4.884316,4.799091,9.650001,0.08231708,0.91768295,627.2,12.5001,13238.400512695312,0.049999999553571435,6397.067
-29.380556,30.2775,26-08-2013,100.3,47.5,-2.71,147.8,54.1,2.7,28.5,274.00034,0.0,27.47,15.5199995,1.96,0.77,2.4199998,4.009149716158869,1.308332819650179,5.002603,4.6180863,11.95,0.32138023,0.67861974,146.07000000000002,21.1519,1541.8500000000001,0.04990757763571946,7526.789
-26.73806,27.59194,26-08-2013,70.1,96.1,-2.4199998,166.2,73.8,3.7,1.1,283.3005,0.0,29.46,16.699999,1.784,1.24,2.1499999,4.314817884980432,1.547562508716013,5.1191907,4.264087,12.76,0.578219,0.42178097,273.06,36.5304,81.1800017595291,0.05013550067567073,8346.032
-26.45,28.085833,26-08-2013,71.5,92.1,-2.3999999,163.6,75.2,3.8000000000000003,1.3000001,283.90237,0.0,28.869999,16.3,1.7910001,1.14,2.2,4.333361462692601,1.5686159179138452,5.1035185,4.2835865,12.57,0.5629584,0.43704155,285.76000000000005,32.911797,97.76000537872315,0.05053191422165008,8196.262
-33.818056,19.694722,26-08-2013,37.100002,156.3,1.7199999,193.40001,38.1,1.9000000000000001,5.4,304.39902,0.0,31.07,17.3,1.7780001,1.48,3.3,3.66612246699132,1.0647107369924285,5.269918,3.6402144,13.77,0.8081696,0.19183041,72.39000000000001,45.9836,205.74000363349916,0.04986876509530801,9457.678
