,Latitude,Longitude,year,month,aet_month,def_month,pdsi_month,pet_month,ppt_month,q_month,soil_month,srad_month,swe_month,tmax_month,tmin_month,vap_month,vpd_month,ws_month,evap_concentration_idx,water_deficit,dilution_potential,inverse_flow,runoff_flashiness,bio_uptake_potential,ppt_month_lag1,ppt_month_lag3,tmax_month_lag1,tmax_month_lag3,soil_month_lag1,soil_month_lag3,pet_month_lag1,pet_month_lag3,ppt_month_roll_mean_3m,tmax_month_roll_mean_3m,water_deficit_roll_mean_3m,flush_shock,month_sin,month_cos
3638,-28.116667,26.725278,2014,8,36.100002,155.40001,-2.1499999,191.5,38.0,1.9,0.5,294.8993,0.0,31.88,16.449999,1.5660001,1.75,2.44,5.039473551592802,153.5,3.6635616461296463,0.5263155124655198,19.0,9401.389684,46.833333333333336,64.5,31.356666666666666,30.31,0.5,0.5,189.73333333333335,186.19999999999996,49.77777777777778,31.182222222222222,139.36666666666667,0.7633928418068403,-0.8660254037844384,-0.5000000000000004
3639,-28.116667,26.725278,2014,9,36.100002,155.40001,-2.1499999,191.5,38.0,1.9,0.5,294.8993,0.0,31.88,16.449999,1.5660001,1.75,2.44,5.039473551592802,153.5,3.6635616461296463,0.5263155124655198,19.0,9401.389684,38.0,64.5,31.88,30.31,0.5,0.5,191.5,186.2,40.94444444444445,31.705555555555552,149.96666666666667,0.9280868158676218,-1.0,-1.8369701987210297e-16
3640,-28.116667,26.725278,2014,10,36.100002,155.40001,-2.1499999,191.5,38.0,1.8999999999999997,0.5,294.8993,0.0,31.88,16.449999,1.5660001,1.75,2.44,5.039473551592802,153.5,3.6635616461296463,0.5263155124655199,19.0,9401.389684,38.0,46.833333333333336,31.88,31.356666666666666,0.5,0.5,191.5,189.73333333333335,38.0,31.88,153.5,0.9999999736842113,-0.8660254037844386,0.5000000000000001
3641,-28.116667,26.725278,2014,11,36.100002,155.40001,-2.1499999,191.5,38.0,1.9,0.5,294.8993,0.0,31.880000000000003,16.449999,1.5660001,1.75,2.44,5.039473551592802,153.5,3.6635616461296463,0.5263155124655198,19.0,9401.389684,38.0,38.0,31.88,31.88,0.5,0.5,191.5,191.5,38.0,31.88,153.5,0.9999999736842113,-0.5000000000000004,0.8660254037844384
3642,-28.116667,26.725278,2015,1,10.5,138.975,-3.552499975,149.47500000000002,11.05,0.55,0.42500000000000004,244.34958749999998,0.0,27.789999,10.242499500000001,1.18625005,1.47749995,2.7925,13.527148097090672,138.425,2.489064659936664,1.8181785124027046,4.696250000000001,6790.474792275412,,38.0,,31.88,,0.5,,191.5,,,,,0.49999999999999994,0.8660254037844387
3643,-28.116667,26.725278,2015,2,13.199999999999998,203.1,-4.18,216.30000000000004,13.9,0.7000000000000001,0.4000000000000001,320.4991,0.0,33.579998,16.869999,1.5960001000000001,1.9799999,3.28,15.561149959629503,202.40000000000003,2.7013612129514133,1.4285693877580172,5.560000000000001,10762.3591370018,11.05,38.0,27.789999,31.880000000000003,0.42500000000000004,0.5,149.47500000000002,191.5,,,,,0.8660254037844386,0.5000000000000001
3644,-28.116667,26.725278,2015,3,13.199999999999998,203.1,-4.18,216.30000000000004,13.9,0.7000000000000001,0.4000000000000001,320.4991,0.0,33.579998,16.869999,1.5960001000000001,1.9799999,3.28,15.561149959629503,202.40000000000003,2.7013612129514133,1.4285693877580172,5.560000000000001,10762.3591370018,13.9,,33.579998,,0.4000000000000001,,216.30000000000004,,12.950000000000001,31.649998333333333,181.07500000000005,1.0733589904742091,1.0,6.123233995736766e-17
3645,-28.116667,26.725278,2015,4,13.199999999999998,203.1,-4.18,216.30000000000004,13.9,0.7000000000000001,0.4000000000000001,320.4991,0.0,33.579998,16.869999,1.5960001000000001,1.9799999,3.28,15.561149959629503,202.40000000000003,2.7013612129514133,1.4285693877580172,5.560000000000001,10762.3591370018,13.9,11.05,33.579998,27.789999,0.4000000000000001,0.42500000000000004,216.30000000000004,149.47500000000002,13.9,33.579998,202.40000000000003,0.9999999280575592,0.8660254037844387,-0.4999999999999998
3646,-28.116667,26.725278,2015,6,13.2,203.1,-4.18,216.3,13.9,0.7000000000000001,0.4,320.4991,0.0,33.579998,16.869999,1.5960001,1.9799999,3.28,15.5611499596295,202.4,2.7013612129514133,1.4285693877580172,5.5600000000000005,10762.3591370018,,13.9,,33.579998,,0.4000000000000001,,216.30000000000004,,,,,1.2246467991473532e-16,-1.0
3647,-28.116667,26.725278,2015,7,13.2,203.1,-4.18,216.3,13.9,0.7000000000000001,0.4,320.4991,0.0,33.579998,16.869999,1.5960001,1.9799999,3.28,15.5611499596295,202.4,2.7013612129514133,1.4285693877580172,5.5600000000000005,10762.3591370018,13.9,13.9,33.579998,33.579998,0.4,0.4000000000000001,216.3,216.30000000000004,,,,,-0.4999999999999997,-0.8660254037844388
3648,-28.116667,26.725278,2015,8,13.2,203.1,-4.18,216.3,13.9,0.7000000000000001,0.4,320.4991,0.0,33.579998,16.869999,1.5960001,1.9799999,3.28,15.5611499596295,202.4,2.7013612129514133,1.4285693877580172,5.5600000000000005,10762.3591370018,13.9,,33.579998,,0.4,,216.3,,13.9,33.579998,202.4,0.9999999280575592,-0.8660254037844384,-0.5000000000000004
3649,-28.116667,26.725278,2015,9,13.2,203.1,-4.18,216.3,13.9,0.7000000000000001,0.4,320.4991,0.0,33.579998,16.869999,1.5960001,1.9799999,3.28,15.5611499596295,202.4,2.7013612129514133,1.4285693877580172,5.5600000000000005,10762.3591370018,13.9,13.9,33.579998,33.579998,0.4,0.4,216.3,216.3,13.9,33.579998,202.4,0.9999999280575592,-1.0,-1.8369701987210297e-16
3650,-28.116667,26.725278,2015,10,13.2,203.1,-4.18,216.3,13.9,0.7000000000000001,0.4,320.4991,0.0,33.579998,16.869999,1.5960001,1.9799999,3.28,15.5611499596295,202.4,2.7013612129514133,1.4285693877580172,5.5600000000000005,10762.3591370018,13.9,13.9,33.579998,33.579998,0.4,0.4,216.3,216.3,13.9,33.579998,202.4,0.9999999280575592,-0.8660254037844386,0.5000000000000001
3651,-28.116667,26.725278,2015,11,13.2,203.1,-4.18,216.3,13.9,0.7000000000000001,0.4,320.4991,0.0,33.579998,16.869999,1.5960001,1.9799999,3.28,15.5611499596295,202.4,2.7013612129514133,1.4285693877580172,5.5600000000000005,10762.3591370018,13.9,13.9,33.579998,33.579998,0.4,0.4,216.3,216.3,13.9,33.579998,202.4,0.9999999280575592,-0.5000000000000004,0.8660254037844384
3652,-28.068333,31.55,2011,2,73.5,85.6,-2.86,159.1,77.30000000000001,3.9,2.3,260.80225,0.0,30.42,19.76,2.029,1.31,2.06,2.0582147211097706,81.79999999999998,4.360547602996758,0.2564101906640537,177.79000000000002,7933.604445000001,,,,,,,,,,,,,0.8660254037844386,0.5000000000000001
3653,-28.068333,31.55,2011,4,73.5,85.6,-2.86,159.1,77.30000000000001,3.9,2.3,260.80225,0.0,30.42,19.76,2.029,1.31,2.06,2.0582147211097706,81.79999999999998,4.360547602996758,0.2564101906640537,177.79000000000002,7933.604445000001,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998
3654,-28.068333,31.55,2011,5,73.5,85.6,-2.86,159.1,77.30000000000001,3.9,2.3,260.80225,0.0,30.42,19.76,2.029,1.31,2.06,2.0582147211097706,81.79999999999998,4.360547602996758,0.2564101906640537,177.79000000000002,7933.604445000001,77.30000000000001,77.30000000000001,30.42,30.42,2.3,2.3,159.1,159.1,,,,,0.49999999999999994,-0.8660254037844387
3655,-28.068333,31.55,2011,6,73.5,85.6,-2.86,159.1,77.30000000000001,3.9,2.3,260.80225,0.0,30.42,19.76,2.029,1.31,2.06,2.0582147211097706,81.79999999999998,4.360547602996758,0.2564101906640537,177.79000000000002,7933.604445000001,77.30000000000001,,30.42,,2.3,,159.1,,77.30000000000001,30.42,81.79999999999998,0.9999999870633896,1.2246467991473532e-16,-1.0
3656,-28.068333,31.55,2011,10,92.4,74.0,-3.06,166.40001,97.2,4.9,2.3,276.40112,0.0,32.79,20.5,2.3490002,1.36,1.74,1.711934241646767,69.20001,4.58700621536042,0.20408159100375692,223.56,9063.1927248,,,,,,,,,,,,,-0.8660254037844386,0.5000000000000001
3657,-28.068333,31.55,2012,2,136.7,12.900001,6.0499997,149.6,137.8,6.9,18.300001,255.90245,0.0,30.9,19.73,2.154,1.25,1.4499999,1.0856313419039814,11.799999999999983,4.933034048072704,0.14492751522789632,2521.7401378000004,7907.385705,,,,,,,,,,,,,0.8660254037844386,0.5000000000000001
3658,-28.068333,31.55,2012,3,136.7,12.900001,6.0499997,149.6,137.8,6.9,18.300001,255.90245,0.0,30.9,19.73,2.154,1.25,1.4499999,1.0856313419039814,11.799999999999983,4.933034048072704,0.14492751522789632,2521.7401378000004,7907.385705,137.8,,30.9,,18.300001,,149.6,,,,,,1.0,6.123233995736766e-17
3659,-28.068333,31.55,2012,5,136.7,12.900001,6.0499997,149.6,137.8,6.9,18.300001,255.90245,0.0,30.9,19.73,2.154,1.25,1.4499999,1.0856313419039814,11.799999999999983,4.933034048072704,0.14492751522789632,2521.7401378000004,7907.385705,,137.8,,30.9,,18.300001,,149.6,,,,,0.49999999999999994,-0.8660254037844387
3660,-28.068333,31.55,2012,6,136.7,12.900001,6.0499997,149.6,137.8,6.9,18.300001,255.90245,0.0,30.9,19.73,2.154,1.25,1.4499999,1.0856313419039814,11.799999999999983,4.933034048072704,0.14492751522789632,2521.7401378000004,7907.385705,137.8,137.8,30.9,30.9,18.300001,18.300001,149.6,149.6,,,,,1.2246467991473532e-16,-1.0
3661,-28.068333,31.55,2012,7,144.90001,0.0,6.15,144.90001,172.8,8.6,37.5,220.7989,0.0,32.03,20.06,2.2910001,1.28,2.12,0.8385417196843651,-27.899990000000003,5.157905212831292,0.11627905624662138,6480.0,7072.188767000001,137.8,,30.9,,18.300001,,149.6,,149.46666666666667,31.276666666666667,-1.4333300000000122,1.1561106077869496,-0.4999999999999997,-0.8660254037844388
3662,-28.068333,31.55,2012,8,144.90001,0.0,6.15,144.90001,172.8,8.6,37.5,220.7989,0.0,32.03,20.06,2.2910001,1.28,2.12,0.8385417196843651,-27.899990000000003,5.157905212831292,0.11627905624662138,6480.0,7072.188767000001,172.8,137.8,32.03,30.9,37.5,18.300001,144.90001,149.6,161.13333333333335,31.653333333333336,-14.666660000000007,1.0724037997161535,-0.8660254037844384,-0.5000000000000004
3663,-28.068333,31.55,2012,9,144.90001,0.0,6.15,144.90001,172.8,8.6,37.5,220.7989,0.0,32.03,20.06,2.2910001,1.28,2.12,0.8385417196843651,-27.899990000000003,5.157905212831292,0.11627905624662138,6480.0,7072.188767000001,172.8,137.8,32.03,30.9,37.5,18.300001,144.90001,149.6,172.8,32.03,-27.899990000000003,0.999999994212963,-1.0,-1.8369701987210297e-16
3664,-28.068333,31.55,2012,10,144.90001,0.0,6.150000000000001,144.90001,172.80000000000004,8.6,37.5,220.7989,0.0,32.03,20.06,2.2910001,1.28,2.12,0.838541719684365,-27.89999000000003,5.157905212831292,0.11627905624662138,6480.000000000002,7072.188767000001,172.8,172.8,32.03,32.03,37.5,37.5,144.90001,144.90001,172.80000000000004,32.03,-27.899990000000013,0.999999994212963,-0.8660254037844386,0.5000000000000001
3665,-28.068333,31.55,2012,11,144.90001,0.0,6.15,144.90001,172.8,8.6,37.5,220.7989,0.0,32.03,20.06,2.2910001,1.28,2.12,0.8385417196843651,-27.899990000000003,5.157905212831292,0.11627905624662138,6480.0,7072.188767000001,172.80000000000004,172.8,32.03,32.03,37.5,37.5,144.90001,144.90001,172.80000000000004,32.03,-27.899990000000013,0.9999999942129628,-0.5000000000000004,0.8660254037844384
3666,-28.068333,31.55,2013,1,102.700005,38.100002,-2.12,140.8,107.7,5.4,4.7000003,229.20122,0.0,29.9,20.17,2.1360002,1.17,1.8199999,1.307335178204873,33.10000000000001,4.688591794127164,0.1851851508916387,506.19003231000005,6853.116478,,172.80000000000004,,32.03,,37.5,,144.90001,,,,,0.49999999999999994,0.8660254037844387
3667,-28.068333,31.55,2013,2,102.700005,38.100002,-2.12,140.8,107.7,5.4,4.7000003,229.20122,0.0,29.9,20.17,2.1360002,1.17,1.8199999,1.307335178204873,33.10000000000001,4.688591794127164,0.1851851508916387,506.19003231000005,6853.116478,107.7,172.8,29.9,32.03,4.7000003,37.5,140.8,144.90001,,,,,0.8660254037844386,0.5000000000000001
3668,-28.068333,31.55,2013,3,102.700005,38.100002,-2.12,140.8,107.7,5.4,4.7000003,229.20122,0.0,29.9,20.17,2.1360002,1.17,1.8199999,1.307335178204873,33.10000000000001,4.688591794127164,0.1851851508916387,506.19003231000005,6853.116478,107.7,,29.9,,4.7000003,,140.8,,107.7,29.9,33.10000000000001,0.999999990714949,1.0,6.123233995736766e-17
3669,-28.068333,31.55,2013,4,102.700005,38.100002,-2.12,140.8,107.7,5.4,4.7000003,229.20122,0.0,29.9,20.17,2.1360002,1.17,1.8199999,1.307335178204873,33.10000000000001,4.688591794127164,0.1851851508916387,506.19003231000005,6853.116478,107.7,107.7,29.9,29.9,4.7000003,4.7000003,140.8,140.8,107.7,29.9,33.10000000000001,0.999999990714949,0.8660254037844387,-0.4999999999999998
3670,-28.068333,31.55,2013,5,102.700005,38.100002,-2.12,140.8,107.7,5.4,4.7000003,229.20122,0.0,29.9,20.17,2.1360002,1.17,1.8199999,1.307335178204873,33.10000000000001,4.688591794127164,0.1851851508916387,506.19003231000005,6853.116478,107.7,107.7,29.9,29.9,4.7000003,4.7000003,140.8,140.8,107.7,29.9,33.10000000000001,0.999999990714949,0.49999999999999994,-0.8660254037844387
3671,-28.068333,31.55,2013,6,102.700005,38.100002,-2.12,140.8,107.7,5.4,4.7000003,229.20122,0.0,29.9,20.17,2.1360002,1.17,1.8199999,1.307335178204873,33.10000000000001,4.688591794127164,0.1851851508916387,506.19003231000005,6853.116478,107.7,107.7,29.9,29.9,4.7000003,4.7000003,140.8,140.8,107.7,29.9,33.10000000000001,0.999999990714949,1.2246467991473532e-16,-1.0
3672,-28.068333,31.55,2013,7,60.8,101.700005,-2.85,162.5,63.7,3.2,4.4,274.09927,0.0,31.96,21.24,2.377,1.28,1.62,2.5510203681158496,98.8,4.169761201506855,0.3124999023437805,280.28000000000003,8760.2126692,107.7,107.7,29.9,29.9,4.7000003,4.7000003,140.8,140.8,93.03333333333335,30.586666666666662,55.0,0.6847008167176551,-0.4999999999999997,-0.8660254037844388
3673,-28.068333,31.55,2013,8,60.8,101.700005,-2.85,162.5,63.7,3.2,4.4,274.09927,0.0,31.96,21.24,2.377,1.28,1.62,2.5510203681158496,98.8,4.169761201506855,0.3124999023437805,280.28000000000003,8760.2126692,63.7,107.7,31.96,29.9,4.4,4.7000003,162.5,140.8,78.36666666666667,31.27333333333333,76.89999999999999,0.8128455872456964,-0.8660254037844384,-0.5000000000000004
3674,-28.068333,31.55,2013,10,60.8,101.700005,-2.85,162.5,63.7,3.2,4.4,274.09927,0.0,31.96,21.24,2.377,1.28,1.62,2.5510203681158496,98.8,4.169761201506855,0.3124999023437805,280.28000000000003,8760.2126692,,63.7,,31.96,,4.4,,162.5,,,,,-0.8660254037844386,0.5000000000000001
3675,-28.068333,31.55,2013,11,60.8,101.700005,-2.85,162.5,63.7,3.2,4.4,274.09927,0.0,31.96,21.24,2.377,1.28,1.62,2.5510203681158496,98.8,4.169761201506855,0.3124999023437805,280.28000000000003,8760.2126692,63.7,63.7,31.96,31.96,4.4,4.4,162.5,162.5,,,,,-0.5000000000000004,0.8660254037844384
3676,-28.068333,31.55,2014,1,154.90001,0.0,-0.76,154.90001,230.4,16.3,65.3,259.49768,0.0,30.8,20.27,2.171,1.26,1.87,0.6723090682625474,-75.49999,5.444147814759576,0.061349689487749104,15045.119999999999,7992.528544000001,,63.7,,31.96,,4.4,,162.5,,,,,0.49999999999999994,0.8660254037844387
3677,-28.068333,31.55,2014,2,154.90001,0.0,-0.76,154.90001,230.4,16.3,65.3,259.49768,0.0,30.8,20.27,2.171,1.26,1.87,0.6723090682625474,-75.49999,5.444147814759576,0.061349689487749104,15045.119999999999,7992.528544000001,230.4,63.7,30.8,31.96,65.3,4.4,154.90001,162.5,,,,,0.8660254037844386,0.5000000000000001
3678,-28.068333,31.55,2014,3,154.90001,0.0,-0.76,154.90001,230.4,16.3,65.3,259.49768,0.0,30.8,20.27,2.171,1.26,1.87,0.6723090682625474,-75.49999,5.444147814759576,0.061349689487749104,15045.119999999999,7992.528544000001,230.4,,30.8,,65.3,,154.90001,,230.4,30.8,-75.49999,0.9999999956597223,1.0,6.123233995736766e-17
3679,-28.068333,31.55,2014,4,154.90001,0.0,-0.76,154.90001,230.4,16.3,65.3,259.49768,0.0,30.8,20.27,2.171,1.26,1.87,0.6723090682625474,-75.49999,5.444147814759576,0.061349689487749104,15045.119999999999,7992.528544000001,230.4,230.4,30.8,30.8,65.3,65.3,154.90001,154.90001,230.4,30.8,-75.49999,0.9999999956597223,0.8660254037844387,-0.4999999999999998
3680,-28.068333,31.55,2014,5,154.90001,0.0,-0.76,154.90001,230.4,16.3,65.3,259.49768,0.0,30.8,20.27,2.171,1.26,1.87,0.6723090682625474,-75.49999,5.444147814759576,0.061349689487749104,15045.119999999999,7992.528544000001,230.4,230.4,30.8,30.8,65.3,65.3,154.90001,154.90001,230.4,30.8,-75.49999,0.9999999956597223,0.49999999999999994,-0.8660254037844387
3681,-28.068333,31.55,2014,6,154.90001,0.0,-0.76,154.90001,230.4,16.3,65.3,259.49768,0.0,30.8,20.27,2.171,1.26,1.87,0.6723090682625474,-75.49999,5.444147814759576,0.061349689487749104,15045.119999999999,7992.528544000001,230.4,230.4,30.8,30.8,65.3,65.3,154.90001,154.90001,230.4,30.8,-75.49999,0.9999999956597223,1.2246467991473532e-16,-1.0
3682,-28.068333,31.55,2014,7,147.40001,12.25,0.7300000000000001,159.65001,167.15,10.75,44.65,264.04811,0.0,31.505000000000003,20.225,2.2115,1.3050000000000002,1.78999995,0.9551301767566248,-7.499989999999997,5.124856438186279,0.09302324716062818,7463.2475,8318.83570555,230.4,230.4,30.8,30.8,65.3,65.3,154.90001,154.90001,209.3166666666667,31.035,-52.83332333333333,0.7985508362199976,-0.4999999999999997,-0.8660254037844388
3683,-28.068333,31.55,2014,8,139.90001,24.5,2.22,164.40001,103.9,5.2,24.0,268.59854,0.0,32.21,20.18,2.252,1.35,1.7099999,1.5822907451175097,60.50001,4.653007515402251,0.19230765532545088,2493.6000000000004,8651.5589734,167.15,230.4,31.505000000000003,30.8,44.65,65.3,159.65001,154.90001,167.15,31.505000000000006,-7.499989999999997,0.6215973639150622,-0.8660254037844384,-0.5000000000000004
3684,-28.068333,31.55,2014,10,139.90001,24.5,2.22,164.40001,103.9,5.2,24.0,268.59854,0.0,32.21,20.18,2.252,1.35,1.7099999,1.5822907451175097,60.50001,4.653007515402251,0.19230765532545088,2493.6000000000004,8651.5589734,,167.15,,31.505000000000003,,44.65,,159.65001,,,,,-0.8660254037844386,0.5000000000000001
3685,-28.068333,31.55,2014,11,139.90001,24.5,2.22,164.40001,103.9,5.2,24.0,268.59854,0.0,32.21,20.18,2.252,1.35,1.7099999,1.5822907451175097,60.50001,4.653007515402251,0.19230765532545088,2493.6000000000004,8651.5589734,103.9,103.9,32.21,32.21,24.0,24.0,164.40001,164.40001,,,,,-0.5000000000000004,0.8660254037844384
3686,-28.068333,31.55,2015,1,13.6,162.5,-3.4499998,176.1,14.0,0.7000000000000001,4.5,276.9036,0.0,33.53,20.9,2.272,1.5799999,2.23,12.578570530102105,162.1,2.70805020110221,1.4285693877580172,63.0,9284.577707999999,,103.9,,32.21,,24.0,,164.40001,,,,,0.49999999999999994,0.8660254037844387
3687,-28.068333,31.55,2015,2,13.6,162.5,-3.4499998,176.1,14.0,0.7000000000000001,4.5,276.9036,0.0,33.53,20.9,2.272,1.5799999,2.23,12.578570530102105,162.1,2.70805020110221,1.4285693877580172,63.0,9284.577707999999,14.0,103.9,33.53,32.21,4.5,24.0,176.1,164.40001,,,,,0.8660254037844386,0.5000000000000001
3688,-28.068333,31.55,2015,3,13.6,162.5,-3.4499998,176.1,14.0,0.7000000000000001,4.5,276.9036,0.0,33.53,20.9,2.272,1.5799999,2.23,12.578570530102105,162.1,2.70805020110221,1.4285693877580172,63.0,9284.577707999999,14.0,,33.53,,4.5,,176.1,,14.0,33.53,162.1,0.9999999285714337,1.0,6.123233995736766e-17
3689,-28.068333,31.55,2015,4,13.6,162.5,-3.4499998,176.1,14.0,0.7000000000000001,4.5,276.9036,0.0,33.53,20.9,2.272,1.5799999,2.23,12.578570530102105,162.1,2.70805020110221,1.4285693877580172,63.0,9284.577707999999,14.0,14.0,33.53,33.53,4.5,4.5,176.1,176.1,14.0,33.53,162.1,0.9999999285714337,0.8660254037844387,-0.4999999999999998
3690,-28.068333,31.55,2015,5,13.6,162.5,-3.4499998,176.1,14.0,0.7000000000000001,4.5,276.9036,0.0,33.53,20.9,2.272,1.5799999,2.23,12.578570530102105,162.1,2.70805020110221,1.4285693877580172,63.0,9284.577707999999,14.0,14.0,33.53,33.53,4.5,4.5,176.1,176.1,14.0,33.53,162.1,0.9999999285714337,0.49999999999999994,-0.8660254037844387
3691,-28.068333,31.55,2015,6,13.6,162.5,-3.4499998,176.1,14.0,0.7000000000000001,4.5,276.9036,0.0,33.53,20.9,2.272,1.5799999,2.23,12.578570530102105,162.1,2.70805020110221,1.4285693877580172,63.0,9284.577707999999,14.0,14.0,33.53,33.53,4.5,4.5,176.1,176.1,14.0,33.53,162.1,0.9999999285714337,1.2246467991473532e-16,-1.0
3692,-28.068333,31.55,2015,7,13.6,162.5,-3.4499998,176.1,14.0,0.7000000000000001,4.5,276.9036,0.0,33.53,20.9,2.272,1.5799999,2.23,12.578570530102105,162.1,2.70805020110221,1.4285693877580172,63.0,9284.577707999999,14.0,14.0,33.53,33.53,4.5,4.5,176.1,176.1,14.0,33.53,162.1,0.9999999285714337,-0.4999999999999997,-0.8660254037844388
3693,-28.068333,31.55,2015,8,13.6,162.5,-3.4499998,176.1,14.0,0.7000000000000001,4.5,276.9036,0.0,33.53,20.9,2.272,1.5799999,2.23,12.578570530102105,162.1,2.70805020110221,1.4285693877580172,63.0,9284.577707999999,14.0,14.0,33.53,33.53,4.5,4.5,176.1,176.1,14.0,33.53,162.1,0.9999999285714337,-0.8660254037844384,-0.5000000000000004
3694,-28.068333,31.55,2015,9,13.6,162.5,-3.4499998,176.1,14.0,0.7000000000000001,4.5,276.9036,0.0,33.53,20.9,2.272,1.5799999,2.23,12.578570530102105,162.1,2.70805020110221,1.4285693877580172,63.0,9284.577707999999,14.0,14.0,33.53,33.53,4.5,4.5,176.1,176.1,14.0,33.53,162.1,0.9999999285714337,-1.0,-1.8369701987210297e-16
3695,-28.058889,30.373611,2011,1,95.0,63.0,-2.27,158.0,99.6,5.0,4.2000003,267.197,0.0,28.029999,14.679999,1.593,1.15,2.46,1.5863453655989423,58.400000000000006,4.611152257665639,0.199999960000008,418.32002988,7489.531642803,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387
3696,-28.058889,30.373611,2011,2,95.0,63.0,-2.27,158.0,99.6,5.0,4.2000003,267.197,0.0,28.029999,14.679999,1.593,1.15,2.46,1.5863453655989423,58.400000000000006,4.611152257665639,0.199999960000008,418.32002988,7489.531642803,99.6,,28.029999,,4.2000003,,158.0,,,,,,0.8660254037844386,0.5000000000000001
3697,-28.058889,30.373611,2011,6,95.0,63.0,-2.27,158.0,99.6,5.0,4.2000003,267.197,0.0,28.029999,14.679999,1.593,1.15,2.46,1.5863453655989423,58.400000000000006,4.611152257665639,0.199999960000008,418.32002988,7489.531642803,,,,,,,,,,,,,1.2246467991473532e-16,-1.0
3698,-28.058889,30.373611,2011,7,86.8,73.8,-2.86,160.6,91.1,4.6000000000000005,3.9,284.09732,0.0,29.38,14.87,1.8950001,1.01,2.21,1.7628978950285632,69.5,4.522874943261261,0.21739125708885712,355.28999999999996,8346.7792616,99.6,,28.029999,,4.2000003,,158.0,,,,,,-0.4999999999999997,-0.8660254037844388
3699,-28.058889,30.373611,2011,8,86.8,73.8,-2.86,160.6,91.1,4.6000000000000005,3.9,284.09732,0.0,29.38,14.87,1.8950001,1.01,2.21,1.7628978950285632,69.5,4.522874943261261,0.21739125708885712,355.28999999999996,8346.7792616,91.1,,29.38,,3.9,,160.6,,93.93333333333332,28.929999666666664,65.8,0.969836753337437,-0.8660254037844384,-0.5000000000000004
3700,-28.058889,30.373611,2011,9,86.8,73.8,-2.86,160.6,91.1,4.6000000000000005,3.9,284.09732,0.0,29.38,14.87,1.8950001,1.01,2.21,1.7628978950285632,69.5,4.522874943261261,0.21739125708885712,355.28999999999996,8346.7792616,91.1,99.6,29.38,28.029999,3.9,4.2000003,160.6,158.0,91.1,29.38,69.5,0.9999999890230518,-1.0,-1.8369701987210297e-16
3701,-28.058889,30.373611,2011,10,86.8,73.8,-2.86,160.6,91.1,4.6000000000000005,3.9,284.09732,0.0,29.38,14.87,1.8950001,1.01,2.21,1.7628978950285632,69.5,4.522874943261261,0.21739125708885712,355.28999999999996,8346.7792616,91.1,91.1,29.38,29.38,3.9,3.9,160.6,160.6,91.1,29.38,69.5,0.9999999890230518,-0.8660254037844386,0.5000000000000001
3702,-28.058889,30.373611,2011,11,86.8,73.8,-2.86,160.6,91.1,4.6000000000000005,3.9,284.09732,0.0,29.38,14.87,1.8950001,1.01,2.21,1.7628978950285632,69.5,4.522874943261261,0.21739125708885712,355.28999999999996,8346.7792616,91.1,91.1,29.38,29.38,3.9,3.9,160.6,160.6,91.1,29.38,69.5,0.9999999890230518,-0.5000000000000004,0.8660254037844384
3703,-28.058889,30.373611,2011,12,86.8,73.8,-2.86,160.6,91.1,4.6000000000000005,3.9,284.09732,0.0,29.38,14.87,1.8950001,1.01,2.21,1.7628978950285632,69.5,4.522874943261261,0.21739125708885712,355.28999999999996,8346.7792616,91.1,91.1,29.38,29.38,3.9,3.9,160.6,160.6,91.1,29.38,69.5,0.9999999890230518,-2.4492935982947064e-16,1.0
3704,-28.058889,30.373611,2012,3,147.1,0.0,3.37,147.1,182.3,9.1,45.100002,256.99725,0.0,27.8,14.2,1.7,0.98999995,2.09,0.8069116796110165,-35.20000000000002,5.21112415484566,0.10989009781427497,8221.730364600002,7144.523550000001,,91.1,,29.38,,3.9,,160.6,,,,,1.0,6.123233995736766e-17
3705,-28.058889,30.373611,2012,5,147.1,0.0,3.37,147.1,182.3,9.1,45.100002,256.99725,0.0,27.8,14.2,1.7,0.98999995,2.09,0.8069116796110165,-35.20000000000002,5.21112415484566,0.10989009781427497,8221.730364600002,7144.523550000001,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387
3706,-28.058889,30.373611,2012,6,147.1,0.0,3.37,147.1,182.3,9.1,45.100002,256.99725,0.0,27.8,14.2,1.7,0.98999995,2.09,0.8069116796110165,-35.20000000000002,5.21112415484566,0.10989009781427497,8221.730364600002,7144.523550000001,182.3,182.3,27.8,27.8,45.100002,45.100002,147.1,147.1,,,,,1.2246467991473532e-16,-1.0
3707,-28.058889,30.373611,2012,7,139.3,4.5,3.47,143.8,140.3,7.0,39.100002,242.60165,0.0,28.67,14.549999,1.843,0.96,2.4299998,1.0249465358164895,3.5,4.950885289690482,0.1428571224489825,5485.730280600001,6955.389305500001,182.3,,27.8,,45.100002,,147.1,,168.3,28.090000000000003,-22.30000000000001,0.8336304169124753,-0.4999999999999997,-0.8660254037844388
