Latitude,Longitude,Sample Date,aet,def,pdsi,pet,ppt,q,soil,srad,swe,tmax,tmin,vap,vpd,ws
-22.548889,28.898056,16-05-2013,87.9,72.4,1.9799999,160.3,92.5,4.6000000000000005,0.1,225.1963,0.0,31.64,19.07,1.9590001,1.49,2.6799998
-28.44555556,32.325,08-08-2013,73.6,80.3,-2.81,153.90001,76.3,3.8000000000000003,8.400001,264.99698,0.0,30.3,21.81,2.5970001,0.88,2.62
-30.13573889,30.67422222,16-05-2013,125.1,0.0,-2.9299998,125.1,227.8,29.3,80.1,213.50195,0.0,26.449999,19.73,2.1980002,0.69,3.1799998
-29.160278,26.573333,16-05-2013,111.0,67.6,-2.45,178.6,116.80000000000001,5.800000000000001,0.7,277.7007,0.0,29.199999,14.45,1.3160001,1.54,2.69
-31.031389,28.883333,16-05-2013,129.5,0.0,-1.76,129.5,201.3,19.0,56.100002,218.50009,0.0,25.609999,14.75,1.6520001,0.84,2.62
-22.225556,29.990556,17-05-2013,80.8,76.1,1.6899999,156.90001,85.10000000000001,4.3,0.2,220.7989,0.0,32.51,21.64,2.092,1.67,2.18
-22.43772222,31.07805556,17-05-2013,113.5,47.9,1.3199999,161.40001,119.5,6.0,0.4,225.30043,0.0,33.62,21.39,2.242,1.66,2.33
-26.98472222,26.63227778,17-05-2013,134.0,35.100002,-2.54,169.1,141.0,7.1000000000000005,0.8,269.80304,0.0,28.58,15.91,1.547,1.3199999,2.6599998
-29.803611,30.516111,17-05-2013,122.4,0.0,-2.6499999,122.4,240.8,41.2,83.8,216.49763,0.0,25.76,16.66,1.9330001,0.68,2.51
-33.38056,19.30167,20-05-2013,13.5,185.5,1.27,199.0,11.600000000000001,0.6000000000000001,9.6,338.19894,0.0,28.48,13.67,1.3870001,1.35,3.59
-32.502778,19.535833,20-05-2013,8.6,225.5,0.089999996,234.1,9.0,0.4,0.5,343.19708,0.0,32.85,15.63,1.3770001,2.02,3.72
-27.01011111,26.69808333,21-05-2013,132.40001,38.2,-2.53,170.6,139.4,7.0,0.8,271.30087,0.0,28.49,15.83,1.5430001,1.31,2.8
-31.860278,18.6875,21-05-2013,7.0,214.2,0.08,221.2,7.4,0.4,0.6,341.499,0.0,31.59,15.66,1.5100001,1.7199999,3.73
-24.69514,27.40906,21-05-2013,149.90001,22.800001,-0.97999996,172.7,157.70000000000002,7.9,2.3,256.0021,0.0,31.24,19.199999,1.848,1.56,2.57
-25.398889,31.610556,21-05-2013,105.3,18.1,-0.96,123.4,110.10000000000001,5.5,8.900001,201.50323,0.0,29.25,19.439999,2.1990001,0.97999996,1.64
-26.648056,27.089444,21-05-2013,145.0,13.8,-2.18,158.8,152.6,7.6000000000000005,1.0,263.80368,0.0,27.67,15.21,1.554,1.17,2.4299998
-26.970278,27.211111,21-05-2013,139.6,20.4,-2.19,160.0,146.9,7.300000000000001,1.0,264.19617,0.0,27.789999,15.37,1.5320001,1.22,2.3899999
-26.880278,26.965,21-05-2013,138.7,23.9,-2.34,162.6,145.9,7.300000000000001,1.0,265.1974,0.0,28.23,15.67,1.5600001,1.26,2.46
-26.98472222,26.63227778,21-05-2013,134.0,35.100002,-2.54,169.1,141.0,7.1000000000000005,0.8,269.80304,0.0,28.58,15.91,1.547,1.3199999,2.6599998
-34.250556,20.9925,21-05-2013,9.900001,167.40001,-1.55,177.3,10.3,0.5,3.3,305.7031,0.0,28.17,16.529999,1.8470001,1.02,4.27
-32.595833,19.009444,21-05-2013,10.400001,212.2,-0.65,222.6,9.9,0.5,7.0,340.29755,0.0,32.94,15.95,1.5380001,1.89,3.32
-29.161667,23.696389,22-05-2013,61.9,148.2,-1.49,210.1,65.10000000000001,3.3000000000000003,0.1,316.20398,0.0,33.309998,16.92,1.2390001,2.3,2.4199998
-26.880278,26.965,13-05-2014,99.700005,72.700005,-1.26,172.40001,104.80000000000001,5.2,2.2,283.49838,0.0,29.41,15.83,1.5910001,1.37,2.52
-29.641944,30.6875,22-05-2013,127.200005,0.0,-2.8999999,127.200005,211.4,10.600000000000001,80.200005,219.19695,0.0,26.75,18.34,2.0670002,0.76,2.59
-25.20639,27.558,22-05-2013,148.8,16.4,-1.41,165.2,156.60000000000002,7.800000000000001,2.0,255.00087,0.0,30.429998,17.99,1.8130001,1.41,2.4199998
-25.681111,31.783333,22-05-2013,101.1,23.300001,-1.12,124.4,105.60000000000001,5.300000000000001,9.0,203.69792,0.0,29.42,19.01,2.227,0.94,1.78
-25.513889,31.224444,22-05-2013,128.2,0.0,-0.83,128.2,149.8,7.5,24.300001,211.40338,0.0,27.74,18.31,1.9800001,0.95,1.9399999
-26.861111,28.884722,22-05-2013,134.8,8.400001,-2.23,143.2,141.8,7.1000000000000005,1.5,250.00275,0.0,25.779999,13.349999,1.514,0.91999996,2.3899999
-26.73806,27.59194,22-05-2013,146.0,7.9,-2.0,153.90001,153.70000000000002,7.7,1.2,257.29968,0.0,26.91,14.9,1.5250001,1.11,2.48
-26.45,28.085833,22-05-2013,143.1,4.7000003,-2.04,147.8,150.6,7.5,1.4,252.9023,0.0,26.31,14.309999,1.531,1.01,2.4199998
-33.13083,18.86278,22-05-2013,12.7,202.90001,1.66,215.6,10.100000000000001,0.5,11.7,333.69742,0.0,31.699999,17.029999,1.616,1.7099999,3.53
-33.7075,18.97444444,22-05-2013,14.6,194.3,1.3,208.90001,11.0,0.5,14.3,331.90323,0.0,30.38,16.609999,1.6680001,1.4599999,4.0299997
-26.905,32.324722,23-05-2013,68.8,64.200005,-1.5899999,133.0,71.8,3.6,8.3,208.59995,0.0,31.13,20.42,2.3360002,1.15,1.8399999
-27.602222,29.942778,23-05-2013,146.2,0.0,-1.89,146.2,166.60000000000002,8.3,15.8,240.5992,0.0,27.8,14.839999,1.6610001,1.06,2.3899999
-27.169444,29.233889,23-05-2013,138.3,0.0,-2.09,138.3,147.1,7.4,2.7,243.60289,0.0,25.34,13.0,1.519,0.84999996,2.4199998
-27.00222,28.76528,23-05-2013,140.90001,2.5,-2.32,143.40001,148.3,7.4,1.4,246.99905,0.0,25.97,13.45,1.511,0.95,2.4299998
-27.273889,28.49,23-05-2013,146.2,0.0,-2.6599998,146.2,157.0,7.800000000000001,4.2000003,249.49812,0.0,26.119999,13.49,1.485,0.98999995,2.48
-33.31388889,19.07472222,23-05-2013,14.2,198.6,1.4599999,212.8,11.200000000000001,0.6000000000000001,13.0,335.6999,0.0,31.14,16.24,1.582,1.62,3.6
-28.141944,26.417778,24-05-2013,110.6,69.5,-2.7,180.1,116.4,5.800000000000001,0.7,278.30145,0.0,29.46,15.349999,1.4130001,1.53,2.79
-28.1175,26.719444,24-05-2013,114.1,60.9,-2.62,175.0,120.10000000000001,6.0,0.7,273.3033,0.0,29.039999,15.63,1.4310001,1.48,2.6599998
-28.116667,26.725278,24-05-2013,114.1,60.9,-2.62,175.0,120.10000000000001,6.0,0.7,273.3033,0.0,29.039999,15.63,1.4310001,1.48,2.6599998
-28.96362,19.15486,25-05-2013,2.3,248.8,1.35,251.1,2.4000000000000004,0.1,0.0,331.99933,0.0,36.73,18.92,1.2190001,2.99,3.1599998
-25.99136,27.84208,27-05-2013,149.40001,0.0,-2.02,149.40001,163.10000000000002,8.200000000000001,7.0,252.59793,0.0,26.83,15.309999,1.6020001,1.04,2.3799999
-26.45,28.085833,27-05-2013,143.1,4.7000003,-2.04,147.8,150.6,7.5,1.4,252.9023,0.0,26.31,14.309999,1.531,1.01,2.4199998
-29.042222,24.6,27-05-2013,72.8,133.0,-2.12,205.8,76.60000000000001,3.8000000000000003,0.1,306.1997,0.0,32.17,16.16,1.246,2.09,2.6699998
-30.830556,26.921389,28-05-2013,104.5,64.200005,-1.81,168.7,110.0,5.5,0.8,269.49866,0.0,28.369999,12.82,1.309,1.37,2.6399999
-24.670833,28.560833,28-05-2013,152.8,0.0,2.25,152.8,176.9,8.8,17.300001,247.39955,0.0,28.93,16.51,1.7720001,1.17,2.28
-25.73411,27.21422,28-05-2013,156.2,0.0,-2.12,156.2,175.9,8.8,12.3,255.20111,0.0,27.96,15.21,1.616,1.14,2.53
-26.861111,28.884722,28-05-2013,134.8,8.400001,-2.23,143.2,141.8,7.1000000000000005,1.5,250.00275,0.0,25.779999,13.349999,1.514,0.91999996,2.3899999
-27.00222,28.76528,28-05-2013,140.90001,2.5,-2.32,143.40001,148.3,7.4,1.4,246.99905,0.0,25.97,13.45,1.511,0.95,2.4299998
-30.679722,26.7125,28-05-2013,99.9,73.8,-1.8299999,173.7,105.10000000000001,5.300000000000001,0.7,272.39822,0.0,29.189999,13.389999,1.3130001,1.49,2.61
-33.501667,21.624167,28-05-2013,10.3,175.90001,-1.28,186.2,10.9,0.5,0.1,317.99817,0.0,28.269999,12.78,1.4350001,1.24,3.48
-25.45963889,28.26430556,28-05-2013,140.5,14.5,-1.3299999,155.0,147.8,7.4,1.6,249.60225,0.0,28.89,16.51,1.7370001,1.1999999,2.36
-29.161667,23.696389,29-05-2013,61.9,148.2,-1.49,210.1,65.10000000000001,3.3000000000000003,0.1,316.20398,0.0,33.309998,16.92,1.2390001,2.3,2.4199998
-27.01011111,26.69808333,29-05-2013,132.40001,38.2,-2.53,170.6,139.4,7.0,0.8,271.30087,0.0,28.49,15.83,1.5430001,1.31,2.8
-25.81048333,27.90955222,29-05-2013,150.7,2.7,-1.88,153.40001,158.60000000000002,7.9,1.4,251.5967,0.0,27.869999,16.33,1.674,1.14,2.3899999
-24.282222,28.090278,29-05-2013,152.2,1.4,2.02,153.6,160.20000000000002,8.0,2.0,240.9997,0.0,28.939999,17.1,1.7600001,1.22,2.47
-26.648056,27.089444,29-05-2013,145.0,13.8,-2.18,158.8,152.6,7.6000000000000005,1.0,263.80368,0.0,27.67,15.21,1.554,1.17,2.4299998
-26.970278,27.211111,29-05-2013,139.6,20.4,-2.19,160.0,146.9,7.300000000000001,1.0,264.19617,0.0,27.789999,15.37,1.5320001,1.22,2.3899999
-26.880278,26.965,29-05-2013,138.7,23.9,-2.34,162.6,145.9,7.300000000000001,1.0,265.1974,0.0,28.23,15.67,1.5600001,1.26,2.46
-27.3,28.586944,29-05-2013,144.8,0.0,-2.5,144.8,156.8,7.800000000000001,5.4,246.59856,0.0,26.099998,13.37,1.4890001,0.97999996,2.5
-26.98472222,26.63227778,29-05-2013,134.0,35.100002,-2.54,169.1,141.0,7.1000000000000005,0.8,269.80304,0.0,28.58,15.91,1.547,1.3199999,2.6599998
-29.033333,23.983333,29-05-2013,69.4,136.0,-1.7199999,205.40001,73.0,3.7,0.2,311.39807,0.0,32.82,16.42,1.258,2.18,2.4299998
-22.935,28.004167,30-05-2013,88.9,79.0,1.86,167.90001,93.5,4.7,0.2,230.60294,0.0,32.01,19.73,1.904,1.64,2.71
-27.273889,28.49,30-05-2013,146.2,0.0,-2.6599998,146.2,157.0,7.800000000000001,4.2000003,249.49812,0.0,26.119999,13.49,1.485,0.98999995,2.48
-27.38972222,26.46388889,30-05-2013,118.6,61.0,-2.74,179.6,124.9,6.2,0.8,276.89975,0.0,29.349998,15.889999,1.5090001,1.4499999,2.96
-27.398611,26.614722,30-05-2013,120.3,57.600002,-2.73,177.90001,126.60000000000001,6.300000000000001,0.8,275.8024,0.0,29.17,15.929999,1.5120001,1.43,2.9199998
-27.671111,27.236944,30-05-2013,127.8,39.4,-2.48,167.2,134.5,6.7,0.8,266.79935,0.0,28.529999,15.2,1.485,1.3399999,2.57
-29.042222,24.6,30-05-2013,72.8,133.0,-2.12,205.8,76.60000000000001,3.8000000000000003,0.1,306.1997,0.0,32.17,16.16,1.246,2.09,2.6699998
-29.028629,24.638389,30-05-2013,74.200005,130.7,-2.18,204.90001,78.10000000000001,3.9000000000000004,0.1,305.30258,0.0,32.11,16.1,1.2470001,2.08,2.6599998
-29.033333,23.983333,30-05-2013,69.4,136.0,-1.7199999,205.40001,73.0,3.7,0.2,311.39807,0.0,32.82,16.42,1.258,2.18,2.4299998
-29.744167,29.905833,31-05-2013,129.0,0.0,-1.75,129.0,258.2,56.6,79.200005,221.10329,0.0,25.869999,14.73,1.6810001,0.83,2.35
-28.404444,30.013056,03-06-2013,144.7,0.0,-2.19,144.7,165.60000000000002,8.3,16.0,234.89621,0.0,28.07,15.429999,1.6960001,1.09,2.3799999
-26.73806,27.59194,03-06-2013,146.0,7.9,-2.0,153.90001,153.70000000000002,7.7,1.2,257.29968,0.0,26.91,14.9,1.5250001,1.11,2.48
-26.45,28.085833,03-06-2013,143.1,4.7000003,-2.04,147.8,150.6,7.5,1.4,252.9023,0.0,26.31,14.309999,1.531,1.01,2.4199998
-29.160278,26.573333,03-06-2013,111.0,67.6,-2.45,178.6,116.80000000000001,5.800000000000001,0.7,277.7007,0.0,29.199999,14.45,1.3160001,1.54,2.69
-34.065833,20.404167,04-06-2013,8.400001,173.90001,-1.2099999,182.3,8.5,0.4,3.4,313.80103,0.0,30.31,17.05,1.7340001,1.41,2.32
-25.20639,27.558,04-06-2013,148.8,16.4,-1.41,165.2,156.60000000000002,7.800000000000001,2.0,255.00087,0.0,30.429998,17.99,1.8130001,1.41,2.4199998
-24.69514,27.40906,04-06-2013,149.90001,22.800001,-0.97999996,172.7,157.70000000000002,7.9,2.3,256.0021,0.0,31.24,19.199999,1.848,1.56,2.57
-28.747778,31.745833,04-06-2013,128.3,9.6,-1.8199999,137.90001,134.5,6.7,5.4,225.50067,0.0,29.06,20.13,2.2900002,0.90999997,2.6499999
-29.380556,30.2775,04-06-2013,122.4,0.0,-2.1499999,122.4,209.5,15.8,77.4,223.29797,0.0,24.75,14.07,1.71,0.65999997,2.34
-27.169444,29.233889,04-06-2013,138.3,0.0,-2.09,138.3,147.1,7.4,2.7,243.60289,0.0,25.34,13.0,1.519,0.84999996,2.4199998
-26.861111,28.884722,04-06-2013,134.8,8.400001,-2.23,143.2,141.8,7.1000000000000005,1.5,250.00275,0.0,25.779999,13.349999,1.514,0.91999996,2.3899999
-27.398611,26.614722,04-06-2013,120.3,57.600002,-2.73,177.90001,126.60000000000001,6.300000000000001,0.8,275.8024,0.0,29.17,15.929999,1.5120001,1.43,2.9199998
-34.031944,22.053333,04-06-2013,10.7,145.0,-1.75,155.7,11.100000000000001,0.6000000000000001,2.1000001,300.0962,0.0,25.949999,15.599999,1.817,0.76,3.58
-34.039722,22.133333,04-06-2013,11.0,142.90001,-1.8,153.90001,11.4,0.6000000000000001,2.3,299.103,0.0,25.769999,15.92,1.8560001,0.71999997,3.79
-34.075556,20.145556,04-06-2013,9.6,176.3,-0.45999998,185.90001,8.700000000000001,0.4,6.5,317.7979,0.0,29.8,16.22,1.6620001,1.37,2.7
-29.161667,23.696389,05-06-2013,61.9,148.2,-1.49,210.1,65.10000000000001,3.3000000000000003,0.1,316.20398,0.0,33.309998,16.92,1.2390001,2.3,2.4199998
-27.01011111,26.69808333,05-06-2013,132.40001,38.2,-2.53,170.6,139.4,7.0,0.8,271.30087,0.0,28.49,15.83,1.5430001,1.31,2.8
-29.140556,31.391944,05-06-2013,129.90001,0.0,-1.8499999,129.90001,139.9,7.0,9.900001,224.09895,0.0,27.65,19.64,2.3070002,0.7,3.1
-24.39619444,27.08983333,05-06-2013,141.90001,30.9,-0.78999996,172.8,149.3,7.5,2.6000001,249.69836,0.0,31.56,19.42,1.8500001,1.61,2.61
-23.658056,31.05,05-06-2013,95.200005,46.600002,1.52,141.8,100.2,5.0,0.90000004,220.3023,0.0,31.519999,20.5,2.204,1.3299999,1.75
-23.281,30.54305556,05-06-2013,105.6,37.100002,1.5799999,142.7,110.60000000000001,5.5,6.5,221.30353,0.0,30.46,20.16,2.1090002,1.27,1.99
-27.00222,28.76528,05-06-2013,140.90001,2.5,-2.32,143.40001,148.3,7.4,1.4,246.99905,0.0,25.97,13.45,1.511,0.95,2.4299998
-27.02314,28.59389,05-06-2013,142.8,2.5,-2.37,145.3,150.20000000000002,7.5,1.4,248.20053,0.0,26.21,13.59,1.5070001,0.97999996,2.45
-26.648056,27.089444,05-06-2013,145.0,13.8,-2.18,158.8,152.6,7.6000000000000005,1.0,263.80368,0.0,27.67,15.21,1.554,1.17,2.4299998
-26.970278,27.211111,05-06-2013,139.6,20.4,-2.19,160.0,146.9,7.300000000000001,1.0,264.19617,0.0,27.789999,15.37,1.5320001,1.22,2.3899999
-26.880278,26.965,05-06-2013,138.7,23.9,-2.34,162.6,145.9,7.300000000000001,1.0,265.1974,0.0,28.23,15.67,1.5600001,1.26,2.46
-27.273889,28.49,05-06-2013,146.2,0.0,-2.6599998,146.2,157.0,7.800000000000001,4.2000003,249.49812,0.0,26.119999,13.49,1.485,0.98999995,2.48
-27.4275,28.525833,05-06-2013,145.0,0.0,-2.5,145.0,162.4,8.1,11.5,247.30342,0.0,26.0,13.28,1.4770001,0.97999996,2.52
-27.3,28.586944,05-06-2013,144.8,0.0,-2.5,144.8,156.8,7.800000000000001,5.4,246.59856,0.0,26.099998,13.37,1.4890001,0.97999996,2.5
-26.98472222,26.63227778,05-06-2013,134.0,35.100002,-2.54,169.1,141.0,7.1000000000000005,0.8,269.80304,0.0,28.58,15.91,1.547,1.3199999,2.6599998
-34.405833,19.600556,05-06-2013,11.5,151.3,1.02,162.8,8.9,0.4,10.8,320.0006,0.0,25.57,15.29,1.7030001,0.81,3.1899998
-28.058889,30.373611,05-06-2013,139.90001,0.0,-2.08,139.90001,166.4,8.3,22.4,237.69965,0.0,26.91,14.54,1.6800001,0.93,2.3999999
-22.769722,30.886944,06-06-2013,126.3,21.800001,1.3399999,148.1,132.4,6.6000000000000005,6.6,225.50067,0.0,31.609999,20.31,2.16,1.37,1.99
-28.801278,31.955389,06-06-2013,108.3,27.0,-1.9399999,135.3,113.10000000000001,5.7,7.1,226.30167,0.0,28.48,20.05,2.367,0.76,3.33
-27.937778,31.209444,06-06-2013,118.3,18.300001,-2.18,136.6,124.0,6.2,5.6,233.70274,0.0,27.75,17.619999,1.9410001,0.94,2.07
-27.5275,30.858056,06-06-2013,130.6,0.0,-2.04,130.6,164.20000000000002,8.200000000000001,31.2,232.50127,0.0,26.24,15.75,1.802,0.81,1.99
-31.394444,20.947222,06-06-2013,17.5,217.3,-0.9,234.8,18.400000000000002,0.9,0.0,338.30307,0.0,31.849998,14.9,1.0960001,2.12,3.74
-29.651389,22.746389,06-06-2013,37.8,198.2,-0.91999996,236.0,39.800000000000004,2.0,0.0,328.60318,0.0,33.66,18.029999,1.1850001,2.48,3.25
-34.005833,22.351111,06-06-2013,13.3,133.8,-1.76,147.1,13.9,0.7000000000000001,2.7,298.19788,0.0,24.74,15.7,1.8420001,0.62,3.9599998
-28.116667,26.725278,07-06-2013,114.1,60.9,-2.62,175.0,120.10000000000001,6.0,0.7,273.3033,0.0,29.039999,15.63,1.4310001,1.48,2.6599998
-27.902778,24.615556,07-06-2013,89.200005,109.200005,-2.58,198.40001,93.9,4.7,0.2,295.89905,0.0,32.34,17.029999,1.3720001,2.04,2.48
-25.99136,27.84208,10-06-2013,149.40001,0.0,-2.02,149.40001,163.10000000000002,8.200000000000001,7.0,252.59793,0.0,26.83,15.309999,1.6020001,1.04,2.3799999
-29.7775,29.470833,10-06-2013,125.5,0.0,-2.29,125.5,289.7,125.30000000000001,42.9,228.10387,0.0,23.76,12.16,1.478,0.71,2.33
-29.744167,29.905833,10-06-2013,129.0,0.0,-1.75,129.0,258.2,56.6,79.200005,221.10329,0.0,25.869999,14.73,1.6810001,0.83,2.35
-26.45,28.085833,10-06-2013,143.1,4.7000003,-2.04,147.8,150.6,7.5,1.4,252.9023,0.0,26.31,14.309999,1.531,1.01,2.4199998
-27.671111,27.236944,10-06-2013,127.8,39.4,-2.48,167.2,134.5,6.7,0.8,266.79935,0.0,28.529999,15.2,1.485,1.3399999,2.57
-29.042222,24.6,10-06-2013,72.8,133.0,-2.12,205.8,76.60000000000001,3.8000000000000003,0.1,306.1997,0.0,32.17,16.16,1.246,2.09,2.6699998
-31.396,29.2651,10-06-2013,126.3,0.0,-1.92,126.3,197.4,26.5,49.600002,214.70343,0.0,26.029999,18.06,1.991,0.74,2.98
-31.554722,29.245556,10-06-2013,117.5,0.0,-1.88,117.5,205.60000000000002,42.900000000000006,50.5,213.30171,0.0,24.789999,16.99,1.968,0.57,3.1
-27.01011111,26.69808333,11-06-2013,132.40001,38.2,-2.53,170.6,139.4,7.0,0.8,271.30087,0.0,28.49,15.83,1.5430001,1.31,2.8
-24.183889,30.823889,11-06-2013,131.5,6.1,1.9399999,137.6,138.4,6.9,2.4,219.10083,0.0,30.64,19.73,2.151,1.22,1.7199999
-30.733889,29.828333,11-06-2013,121.5,0.0,-2.01,121.5,231.3,46.6,69.4,213.90245,0.0,25.26,16.039999,1.8330001,0.7,2.54
-26.861111,28.884722,11-06-2013,134.8,8.400001,-2.23,143.2,141.8,7.1000000000000005,1.5,250.00275,0.0,25.779999,13.349999,1.514,0.91999996,2.3899999
-27.00222,28.76528,11-06-2013,140.90001,2.5,-2.32,143.40001,148.3,7.4,1.4,246.99905,0.0,25.97,13.45,1.511,0.95,2.4299998
-26.648056,27.089444,11-06-2013,145.0,13.8,-2.18,158.8,152.6,7.6000000000000005,1.0,263.80368,0.0,27.67,15.21,1.554,1.17,2.4299998
-26.970278,27.211111,11-06-2013,139.6,20.4,-2.19,160.0,146.9,7.300000000000001,1.0,264.19617,0.0,27.789999,15.37,1.5320001,1.22,2.3899999
-26.880278,26.965,11-06-2013,138.7,23.9,-2.34,162.6,145.9,7.300000000000001,1.0,265.1974,0.0,28.23,15.67,1.5600001,1.26,2.46
-26.98472222,26.63227778,11-06-2013,134.0,35.100002,-2.54,169.1,141.0,7.1000000000000005,0.8,269.80304,0.0,28.58,15.91,1.547,1.3199999,2.6599998
-28.69485,28.23487,11-06-2013,144.8,0.0,-2.78,144.8,168.4,8.4,17.2,248.49689,0.0,25.16,12.99,1.363,0.98999995,2.4099998
-30.568333,29.422778,11-06-2013,126.8,0.0,-1.9399999,126.8,209.5,24.700000000000003,62.600002,224.99606,0.0,24.529999,12.559999,1.5400001,0.74,2.6299999
-30.570833,29.150556,11-06-2013,128.2,0.0,-1.89,128.2,212.20000000000002,37.7,49.9,226.59802,0.0,24.38,12.42,1.48,0.78,2.49
-31.104278,29.399722,11-06-2013,124.5,0.0,-2.08,124.5,207.5,31.1,57.2,213.50195,0.0,25.74,16.74,1.8690001,0.75,2.6799998
-25.45963889,28.26430556,11-06-2013,140.5,14.5,-1.3299999,155.0,147.8,7.4,1.6,249.60225,0.0,28.89,16.51,1.7370001,1.1999999,2.36
-28.338333,31.373611,11-06-2013,127.6,5.5,-2.11,133.1,134.0,6.7,4.5,230.4027,0.0,27.769999,17.73,2.016,0.87,2.01
-28.068333,31.55,11-06-2013,102.700005,38.100002,-2.12,140.8,107.7,5.4,4.7000003,229.20122,0.0,29.9,20.17,2.1360002,1.17,1.8199999
-25.81048333,27.90955222,12-06-2013,150.7,2.7,-1.88,153.40001,158.60000000000002,7.9,1.4,251.5967,0.0,27.869999,16.33,1.674,1.14,2.3899999
-24.39619444,27.08983333,12-06-2013,141.90001,30.9,-0.78999996,172.8,149.3,7.5,2.6000001,249.69836,0.0,31.56,19.42,1.8500001,1.61,2.61
-24.058889,31.237222,12-06-2013,106.1,31.5,1.36,137.6,111.7,5.6000000000000005,1.0,216.20126,0.0,31.349998,20.43,2.2080002,1.3,1.63
-30.398056,30.601944,12-06-2013,124.1,0.0,-2.55,124.1,237.70000000000002,39.900000000000006,81.1,213.59807,0.0,26.21,19.83,2.216,0.65,3.4299998
-27.802778,28.768333,12-06-2013,140.1,0.0,-2.24,140.1,168.9,8.4,22.6,241.69655,0.0,25.49,12.7,1.4560001,0.91999996,2.46
-29.033333,23.983333,12-06-2013,69.4,136.0,-1.7199999,205.40001,73.0,3.7,0.2,311.39807,0.0,32.82,16.42,1.258,2.18,2.4299998
-29.615556,27.065278,12-06-2013,133.0,33.5,-2.31,166.5,140.0,7.0,0.7,265.39764,0.0,27.98,13.71,1.2880001,1.39,2.51
-28.883333,27.89,12-06-2013,149.2,0.0,-2.4199998,149.2,170.9,8.5,15.400001,250.6996,0.0,25.949999,13.509999,1.365,1.09,2.3799999
-31.031389,28.883333,12-06-2013,129.5,0.0,-1.76,129.5,201.3,19.0,56.100002,218.50009,0.0,25.609999,14.75,1.6520001,0.84,2.62
-30.86013889,29.07125,12-06-2013,130.2,0.0,-1.89,130.2,201.10000000000002,21.5,51.7,219.99792,0.0,26.01,15.28,1.6830001,0.88,2.3799999
-30.77586667,29.03221667,12-06-2013,130.8,0.0,-1.91,130.8,204.8,28.200000000000003,48.8,220.39842,0.0,25.9,15.009999,1.6450001,0.89,2.3799999
-34.092222,21.295278,12-06-2013,10.5,161.7,-1.5699999,172.2,10.9,0.5,1.8000001,305.50284,0.0,28.099998,15.759999,1.7450001,1.06,3.1599998
-28.44555556,32.325,05-09-2013,73.6,80.3,-2.81,153.90001,76.3,3.8000000000000003,8.400001,264.99698,0.0,30.3,21.81,2.5970001,0.88,2.62
-24.679167,30.8025,14-06-2013,127.5,0.0,1.51,127.5,211.70000000000002,10.600000000000001,109.1,221.50377,0.0,25.71,15.589999,1.7620001,0.78,2.27
-29.744167,29.905833,14-06-2013,129.0,0.0,-1.75,129.0,258.2,56.6,79.200005,221.10329,0.0,25.869999,14.73,1.6810001,0.83,2.35
-26.98472222,26.63227778,14-06-2013,134.0,35.100002,-2.54,169.1,141.0,7.1000000000000005,0.8,269.80304,0.0,28.58,15.91,1.547,1.3199999,2.6599998
-29.803611,30.516111,14-06-2013,122.4,0.0,-2.6499999,122.4,240.8,41.2,83.8,216.49763,0.0,25.76,16.66,1.9330001,0.68,2.51
-28.96362,19.15486,15-06-2013,2.3,248.8,1.35,251.1,2.4000000000000004,0.1,0.0,331.99933,0.0,36.73,18.92,1.2190001,2.99,3.1599998
-28.735556,29.820556,17-06-2013,143.3,0.0,-1.92,143.3,175.3,8.8,26.4,230.0022,0.0,28.33,15.849999,1.7300001,1.11,2.33
-32.502778,19.535833,17-06-2013,8.6,225.5,0.089999996,234.1,9.0,0.4,0.5,343.19708,0.0,32.85,15.63,1.3770001,2.02,3.72
-31.860278,18.6875,18-06-2013,7.0,214.2,0.08,221.2,7.4,0.4,0.6,341.499,0.0,31.59,15.66,1.5100001,1.7199999,3.73
-25.20639,27.558,18-06-2013,148.8,16.4,-1.41,165.2,156.60000000000002,7.800000000000001,2.0,255.00087,0.0,30.429998,17.99,1.8130001,1.41,2.4199998
-24.39619444,27.08983333,18-06-2013,141.90001,30.9,-0.78999996,172.8,149.3,7.5,2.6000001,249.69836,0.0,31.56,19.42,1.8500001,1.61,2.61
-24.69514,27.40906,18-06-2013,149.90001,22.800001,-0.97999996,172.7,157.70000000000002,7.9,2.3,256.0021,0.0,31.24,19.199999,1.848,1.56,2.57
-26.73806,27.59194,18-06-2013,146.0,7.9,-2.0,153.90001,153.70000000000002,7.7,1.2,257.29968,0.0,26.91,14.9,1.5250001,1.11,2.48
-26.45,28.085833,18-06-2013,143.1,4.7000003,-2.04,147.8,150.6,7.5,1.4,252.9023,0.0,26.31,14.309999,1.531,1.01,2.4199998
-33.38056,19.30167,18-06-2013,13.5,185.5,1.27,199.0,11.600000000000001,0.6000000000000001,9.6,338.19894,0.0,28.48,13.67,1.3870001,1.35,3.59
-32.595833,19.009444,18-06-2013,10.400001,212.2,-0.65,222.6,9.9,0.5,7.0,340.29755,0.0,32.94,15.95,1.5380001,1.89,3.32
-29.161667,23.696389,19-06-2013,61.9,148.2,-1.49,210.1,65.10000000000001,3.3000000000000003,0.1,316.20398,0.0,33.309998,16.92,1.2390001,2.3,2.4199998
