Latitude,Longitude,Sample Date,nir,green,swir16,swir22
-26.03611,30.99778,16-09-2013,13455.5,10211.0,14059.5,11754.0
-26.45,28.085833,16-09-2013,14240.5,10326.5,17656.0,15142.0
-25.447222,30.711667,16-09-2013,13247.5,9392.0,13656.0,11991.0
-28.760833,17.730278,17-09-2013,8098.0,9405.0,7760.0,7708.5
-27.01011111,26.69808333,17-09-2013,11563.0,9216.5,12082.0,10819.5
-25.73411,27.21422,17-09-2013,13883.0,10089.5,16386.0,13550.0
-27.00222,28.76528,17-09-2013,13123.5,10124.5,15691.5,13054.0
-26.648056,27.089444,17-09-2013,15503.0,10686.5,19042.5,15591.0
-26.970278,27.211111,17-09-2013,7874.5,8384.0,7655.5,7579.0
-26.880278,26.965,17-09-2013,15003.0,10637.5,18982.0,15979.5
-26.98472222,26.63227778,17-09-2013,15575.0,11161.0,18232.5,15519.0
-29.042222,24.6,17-09-2013,9530.5,9473.0,8856.0,8229.5
-29.028629,24.638389,17-09-2013,14233.0,10139.0,13738.0,12061.0
-29.033333,23.983333,17-09-2013,14433.0,10176.5,15075.0,12952.5
-25.45963889,28.26430556,17-09-2013,15095.5,10133.5,15836.5,13209.5
-25.57877778,29.12747222,17-09-2013,13924.5,10207.0,16923.0,14352.0
-28.760833,17.730278,18-09-2013,8098.0,9405.0,7760.0,7708.5
-29.161667,23.696389,18-09-2013,7252.0,10214.5,7430.5,7502.0
-25.81048333,27.90955222,18-09-2013,12845.0,9766.0,15281.5,12901.0
-25.398889,31.610556,18-09-2013,14181.0,10864.0,16791.0,14303.5
-27.935,26.126667,18-09-2013,15171.0,11014.0,18544.0,16070.0
-27.671111,27.236944,18-09-2013,13702.0,10476.0,15005.0,13171.5
-29.033333,23.983333,18-09-2013,14433.0,10176.5,15075.0,12952.5
-28.75,30.442778,19-09-2013,12760.0,9951.0,13610.0,12151.5
-27.38972222,26.46388889,19-09-2013,9480.0,8764.5,8476.5,8404.0
-34.250556,20.9925,19-09-2013,12641.0,8890.0,12095.0,10089.0
-29.744167,29.905833,20-09-2013,12544.0,9765.0,14466.0,13014.0
-27.671111,27.236944,20-09-2013,13702.0,10476.0,15005.0,13171.5
-27.573056,24.746389,20-09-2013,14080.0,10236.0,16979.0,14899.5
-28.760833,17.730278,23-09-2013,8098.0,9405.0,7760.0,7708.5
-29.380556,30.2775,23-09-2013,15706.0,9966.0,15696.0,12727.0
-33.818056,19.694722,23-09-2013,11313.5,8649.0,9504.5,8618.0
-34.065833,20.404167,24-09-2013,11225.0,8279.0,9001.0,8206.0
-24.670833,28.560833,24-09-2013,15046.0,10264.5,18287.5,14998.5
-25.681111,31.783333,24-09-2013,13253.0,10767.0,12187.0,10789.0
-25.67386,31.57527,24-09-2013,14946.5,10134.0,13993.0,11390.5
-28.747778,31.745833,24-09-2013,,,,
-29.140556,31.391944,25-09-2013,13870.5,9719.5,10989.5,9344.5
-25.127778,27.628889,25-09-2013,,,,
-24.69514,27.40906,25-09-2013,13679.5,10232.0,13223.5,11377.5
-27.937778,31.209444,25-09-2013,12157.5,9210.5,13357.5,11647.5
-28.404444,30.013056,25-09-2013,13754.5,9957.5,16868.0,13784.5
-26.73806,27.59194,25-09-2013,,,,
-26.45,28.085833,25-09-2013,14482.0,10289.5,17595.5,14829.0
-33.501667,21.624167,25-09-2013,12610.0,9204.5,12300.0,10174.5
-27.01011111,26.69808333,26-09-2013,11484.0,9785.0,11122.5,10127.0
-22.225556,29.990556,26-09-2013,9165.0,9573.0,8571.5,8225.0
-25.436111,31.982222,26-09-2013,12875.0,10712.0,14166.0,12628.5
-25.20639,27.558,26-09-2013,,,,
-28.801278,31.955389,26-09-2013,15642.5,10159.0,14226.5,12004.0
-27.169444,29.233889,26-09-2013,15989.5,11170.0,20303.5,16557.0
-27.00222,28.76528,26-09-2013,13123.5,10124.5,15691.5,13054.0
-26.648056,27.089444,26-09-2013,,,,
-26.970278,27.211111,26-09-2013,9085.0,9209.0,8279.0,7976.5
-26.880278,26.965,26-09-2013,14990.0,10845.5,19109.0,15978.0
-28.141944,26.417778,26-09-2013,14969.0,10975.0,18203.0,15064.0
-28.058889,30.373611,26-09-2013,13539.0,9441.0,14644.5,12170.0
-26.861111,28.884722,27-09-2013,21448.5,17277.5,23120.5,20888.5
-27.902778,24.615556,27-09-2013,14538.5,10618.5,18285.0,15981.5
-25.99136,27.84208,30-09-2013,14654.5,10175.5,16461.5,13833.5
-29.7775,29.470833,30-09-2013,13691.0,9791.5,15860.0,13992.0
-29.987778,29.851667,30-09-2013,14059.5,9520.5,14767.0,12406.0
-29.744167,29.905833,30-09-2013,12544.0,9765.0,14466.0,13014.0
-26.45,28.085833,30-09-2013,14482.0,10289.5,17595.5,14829.0
-31.396,29.2651,30-09-2013,9679.0,9512.5,9571.0,9148.0
-31.554722,29.245556,30-09-2013,14342.0,9556.0,14551.5,11971.5
-24.183889,30.823889,01-10-2013,13971.0,10224.0,14093.0,11777.5
-25.73411,27.21422,01-10-2013,6397.0,5164.0,7857.5,6208.5
-28.44555556,32.325,31-10-2013,17079.0,10239.5,15011.5,12345.0
-27.671111,27.236944,01-10-2013,,,,
-30.568333,29.422778,01-10-2013,14111.0,9452.5,14431.0,12439.0
-30.570833,29.150556,01-10-2013,13612.0,10327.0,15979.0,13429.0
-31.104278,29.399722,01-10-2013,12506.0,9205.5,12504.0,10835.5
-34.031944,22.053333,01-10-2013,,,,
-34.005833,22.351111,01-10-2013,16217.0,10063.5,15119.0,12053.5
-25.45963889,28.26430556,01-10-2013,15238.0,10064.0,15595.5,13022.0
-28.068333,31.55,01-10-2013,13629.0,9914.5,15724.5,13781.0
-29.161667,23.696389,02-10-2013,8095.0,10303.0,7702.0,7612.0
-27.01011111,26.69808333,02-10-2013,11484.0,9785.0,11122.5,10127.0
-25.81048333,27.90955222,02-10-2013,13379.5,9968.5,16099.5,13567.5
-24.058889,31.237222,02-10-2013,14548.5,10114.5,17165.5,14654.5
-30.733889,29.828333,02-10-2013,14183.0,9613.0,14598.0,12068.5
-30.398056,30.601944,02-10-2013,16052.5,9487.0,13439.0,11177.0
-27.00222,28.76528,02-10-2013,14800.5,10468.0,17655.5,14798.5
-27.02314,28.59389,02-10-2013,12462.0,9887.5,12976.0,11499.0
-27.273889,28.49,02-10-2013,11686.5,9306.5,10377.5,9195.5
-27.3,28.586944,02-10-2013,15344.0,10993.0,18436.5,16035.0
-27.802778,28.768333,02-10-2013,12848.0,9972.5,14719.0,12244.0
-26.98472222,26.63227778,02-10-2013,15382.0,11371.5,17808.5,15806.0
-27.398611,26.614722,02-10-2013,14688.5,10878.5,15814.5,13960.0
-27.671111,27.236944,02-10-2013,,,,
-29.160278,26.573333,02-10-2013,14260.5,10871.0,15707.0,13325.5
-29.615556,27.065278,02-10-2013,17334.0,12896.0,17420.5,15768.0
-28.883333,27.89,02-10-2013,16117.5,10142.0,14392.5,11685.0
-31.031389,28.883333,02-10-2013,10593.0,9765.0,11440.5,10072.5
-30.86013889,29.07125,02-10-2013,12721.0,10024.5,13507.5,11855.5
-30.77586667,29.03221667,02-10-2013,15204.0,10272.0,17269.0,14215.5
-34.039722,22.133333,02-10-2013,18221.0,9553.0,14382.0,10943.5
-34.02861,22.22222,02-10-2013,,,,
-27.495556,26.074722,02-10-2013,14954.0,11191.0,20022.0,16378.5
-28.44555556,32.325,16-01-2014,39350.5,42181.5,10844.5,12097.5
-29.744167,29.905833,03-10-2013,12544.0,9765.0,14466.0,13014.0
-26.648056,27.089444,03-10-2013,,,,
-26.970278,27.211111,03-10-2013,9085.0,9209.0,8279.0,7976.5
-26.880278,26.965,03-10-2013,14990.0,10845.5,19109.0,15978.0
-27.3,28.586944,03-10-2013,15344.0,10993.0,18436.5,16035.0
-30.160091,27.40124,03-10-2013,13680.5,10279.5,14959.5,13361.0
-30.336111,27.359444,03-10-2013,12637.5,10810.0,12170.5,11616.5
-29.615556,27.065278,03-10-2013,17334.0,12896.0,17420.5,15768.0
-30.830556,26.921389,04-10-2013,10839.0,9296.0,11552.0,10507.0
-30.679722,26.7125,04-10-2013,10370.0,9708.5,9257.0,8724.5
-29.803611,30.516111,04-10-2013,15285.5,9623.0,14073.5,11953.5
-26.73806,27.59194,07-10-2013,10270.0,9614.0,8887.5,8427.0
-26.45,28.085833,07-10-2013,14856.5,10266.5,17759.0,14965.5
-31.436944,20.474722,07-10-2013,14704.0,11638.5,14574.5,13409.5
-29.1825,23.575556,07-10-2013,,,,
-33.38056,19.30167,07-10-2013,14344.0,10225.0,15031.5,13097.5
-32.502778,19.535833,07-10-2013,15428.0,11880.5,18568.5,16453.5
-31.860278,18.6875,08-10-2013,13421.0,9613.0,12384.5,10606.5
-25.127778,27.628889,08-10-2013,14157.0,10188.0,17684.0,15757.0
-24.69514,27.40906,08-10-2013,14025.0,10124.5,13037.0,11244.0
-22.769722,30.886944,08-10-2013,14881.0,9792.0,16117.0,13817.0
-28.735556,29.820556,08-10-2013,14817.0,9496.5,12793.5,10540.0
-27.169444,29.233889,08-10-2013,15989.5,11170.0,20303.5,16557.0
-26.861111,28.884722,08-10-2013,16770.5,11417.0,19735.0,16110.0
-27.00222,28.76528,08-10-2013,14800.5,10468.0,17655.5,14798.5
-34.092222,21.295278,08-10-2013,18248.0,10735.0,17546.5,13403.0
-33.13083,18.86278,08-10-2013,12990.5,9554.0,10364.0,9210.5
-32.94583,18.33667,08-10-2013,14717.0,9107.0,11246.5,9354.5
-29.161667,23.696389,09-10-2013,8095.0,10303.0,7702.0,7612.0
-29.641944,30.6875,09-10-2013,14715.0,9097.5,13122.0,10805.5
-25.20639,27.558,09-10-2013,14358.0,10242.5,13716.0,11436.0
-26.905,32.324722,09-10-2013,17215.5,8766.5,11797.0,9177.0
-27.602222,29.942778,09-10-2013,14746.0,10270.0,16978.5,14064.0
-33.7075,18.97444444,09-10-2013,14224.0,9981.5,13529.0,11344.0
-23.658056,31.05,10-10-2013,14614.0,9957.5,17270.0,14488.5
-27.363611,31.783333,10-10-2013,,,,
-26.970278,27.211111,10-10-2013,8858.0,9303.0,8074.0,7982.0
-33.31388889,19.07472222,10-10-2013,13344.0,9114.0,11765.0,10097.0
-27.01011111,26.69808333,11-10-2013,12723.5,10041.0,11820.5,10591.5
-26.648056,27.089444,11-10-2013,15450.0,10887.0,19321.5,15873.0
-26.880278,26.965,11-10-2013,15028.5,10958.0,18899.5,15785.0
-26.98472222,26.63227778,11-10-2013,15641.0,11605.0,17805.0,15043.5
-27.902778,24.615556,11-10-2013,15230.0,10972.5,19044.5,16857.5
-26.861111,28.884722,13-10-2013,15990.0,10961.5,18936.0,15493.0
-25.99136,27.84208,14-10-2013,15728.5,9985.5,16981.0,14051.5
-26.45,28.085833,14-10-2013,14856.5,10266.5,17759.0,14965.5
-27.01011111,26.69808333,15-10-2013,12723.5,10041.0,11820.5,10591.5
-25.73411,27.21422,15-10-2013,14232.5,10452.0,16922.0,14005.5
-24.99328,30.81444,15-10-2013,14262.0,9214.0,13299.5,11429.0
-27.5275,30.858056,15-10-2013,12604.5,9721.0,14820.0,13963.0
-26.861111,28.884722,15-10-2013,15990.0,10961.5,18936.0,15493.0
-27.00222,28.76528,15-10-2013,14800.5,10468.0,17655.5,14798.5
-26.648056,27.089444,15-10-2013,15450.0,10887.0,19321.5,15873.0
-26.970278,27.211111,15-10-2013,8858.0,9303.0,8074.0,7982.0
-26.880278,26.965,15-10-2013,15028.5,10958.0,18899.5,15785.0
-26.98472222,26.63227778,15-10-2013,15641.0,11605.0,17805.0,15043.5
-25.45963889,28.26430556,15-10-2013,15633.5,10153.5,15881.0,13228.5
-29.161667,23.696389,16-10-2013,8098.0,10819.0,8057.0,7993.0
-25.81048333,27.90955222,16-10-2013,13810.0,10066.0,16225.5,14015.0
-24.670833,28.560833,16-10-2013,15540.0,10375.0,18623.0,15419.5
-28.75,30.442778,16-10-2013,14568.0,11426.5,15386.0,13458.0
-29.161667,30.629722,16-10-2013,14963.5,9672.0,15171.0,12574.5
-29.160278,26.573333,16-10-2013,14260.5,10871.0,15707.0,13325.5
-29.033333,23.983333,16-10-2013,15250.5,10349.0,15962.5,13551.5
-28.768056,20.720556,16-10-2013,13186.5,10800.5,14183.5,12498.5
-29.161667,23.696389,17-10-2013,8098.0,10819.0,8057.0,7993.0
-29.744167,29.905833,17-10-2013,13184.5,9941.5,15426.0,14248.5
-27.671111,27.236944,17-10-2013,11217.0,9249.0,10689.0,9737.5
-34.250556,20.9925,17-10-2013,13708.5,10475.0,13072.0,10865.5
-29.380556,30.2775,21-10-2013,15706.0,9966.0,15696.0,12727.0
-33.818056,19.694722,21-10-2013,13122.0,9049.0,12350.5,10514.5
-27.01011111,26.69808333,22-10-2013,12881.0,9455.0,11584.5,9939.0
-34.065833,20.404167,22-10-2013,22792.0,18918.0,20285.0,17354.0
-25.127778,27.628889,22-10-2013,14925.0,10373.5,18240.5,16292.5
-25.20639,27.558,22-10-2013,15481.5,9988.5,14742.0,11940.0
-24.69514,27.40906,22-10-2013,14809.5,9856.5,13830.0,11412.0
-26.648056,27.089444,22-10-2013,15450.0,10887.0,19321.5,15873.0
-26.970278,27.211111,22-10-2013,8874.0,8532.0,8342.5,8073.0
-26.880278,26.965,22-10-2013,14981.5,10703.0,19439.0,16286.0
-26.73806,27.59194,22-10-2013,9598.5,9249.0,8549.0,8267.0
-26.45,28.085833,22-10-2013,14856.5,10266.5,17759.0,14965.5
-26.98472222,26.63227778,22-10-2013,15317.5,10862.0,17593.0,15412.0
-28.141944,26.417778,22-10-2013,22174.0,17794.5,25052.0,22171.5
-29.042222,24.6,22-10-2013,10082.0,9342.0,9051.0,8477.5
-29.028629,24.638389,22-10-2013,14946.0,10588.5,14663.5,12749.5
-33.501667,21.624167,22-10-2013,13887.0,9256.0,12146.0,9744.0
-34.075556,20.145556,22-10-2013,15875.0,10427.0,16716.5,13563.5
-28.760833,17.730278,23-10-2013,8149.0,9681.0,7846.0,7736.0
-29.161667,23.696389,23-10-2013,7405.0,9998.5,7521.0,7522.0
-29.140556,31.391944,23-10-2013,13870.5,9719.5,10989.5,9344.5
-28.801278,31.955389,23-10-2013,15642.5,10159.0,14226.5,12004.0
-27.169444,29.233889,23-10-2013,15820.0,10756.5,19418.0,15877.0
-26.861111,28.884722,23-10-2013,15990.0,10961.5,18936.0,15493.0
-27.00222,28.76528,23-10-2013,14800.5,10468.0,17655.5,14798.5
-26.970278,27.211111,23-10-2013,8874.0,8532.0,8342.5,8073.0
-27.38972222,26.46388889,23-10-2013,9952.5,9803.0,8882.0,8560.5
-26.98472222,26.63227778,23-10-2013,15317.5,10862.0,17593.0,15412.0
-27.398611,26.614722,23-10-2013,14829.5,10139.5,14071.0,11931.5
-27.671111,27.236944,23-10-2013,,,,
-34.405833,19.600556,23-10-2013,17895.5,9447.0,13667.0,10610.0
-28.058889,30.373611,23-10-2013,13635.0,9575.0,14261.5,11684.5
-33.897778,20.012778,23-10-2013,21058.0,14630.0,19487.0,18376.0
-28.747778,31.745833,24-10-2013,,,,
-27.5275,30.858056,24-10-2013,12604.5,9721.0,14820.0,13963.0
-28.116667,26.725278,24-10-2013,15405.0,10731.5,17507.0,14412.0
-34.329722,18.990278,24-10-2013,,,,
-27.573056,24.746389,25-10-2013,14447.5,10173.5,16496.5,14684.0
-25.99136,27.84208,28-10-2013,15498.0,9438.0,14890.0,12164.0
-29.7775,29.470833,28-10-2013,13585.0,9146.0,13056.5,10944.5
-29.987778,29.851667,28-10-2013,14713.5,9473.0,15076.5,12922.5
-29.744167,29.905833,28-10-2013,13877.5,10304.5,15067.0,13112.0
-26.45,28.085833,28-10-2013,,,,
-27.01011111,26.69808333,29-10-2013,12881.0,9455.0,11584.5,9939.0
-25.73411,27.21422,29-10-2013,14958.0,10345.5,17217.5,14234.0
-30.733889,29.828333,29-10-2013,14550.0,9828.0,15110.5,12905.0
-27.00222,28.76528,29-10-2013,13662.5,10467.0,16064.0,13465.5
-26.648056,27.089444,29-10-2013,16051.5,9966.5,17334.5,14142.0
-26.970278,27.211111,29-10-2013,8874.0,8532.0,8342.5,8073.0
-26.880278,26.965,29-10-2013,14981.5,10703.0,19439.0,16286.0
-27.802778,28.768333,29-10-2013,12213.0,10174.0,13915.0,11848.0
-26.98472222,26.63227778,29-10-2013,15317.5,10862.0,17593.0,15412.0
-25.45963889,28.26430556,29-10-2013,16000.5,9835.0,14525.0,12282.5
-28.338333,31.373611,29-10-2013,12788.0,10871.0,11021.0,9733.0
-28.068333,31.55,29-10-2013,13629.0,9914.5,15724.5,13781.0
-25.81048333,27.90955222,30-10-2013,14033.0,9487.5,14372.0,12180.0
-30.830556,26.921389,30-10-2013,12249.0,9495.0,11575.0,10396.5
-30.398056,30.601944,30-10-2013,16052.5,9487.0,13439.0,11177.0
-30.160091,27.40124,30-10-2013,14758.0,10975.0,16143.5,14392.0
-30.336111,27.359444,30-10-2013,10052.0,10278.0,8614.5,8332.0
-28.883333,27.89,30-10-2013,16117.5,10142.0,14392.5,11685.0
-28.768056,20.720556,30-10-2013,13227.5,10380.0,13336.0,11421.0
-31.104278,29.399722,30-10-2013,8499.0,8157.5,7877.0,7664.5
-31.396,29.2651,30-10-2013,12928.5,10746.0,8534.0,8230.0
-31.554722,29.245556,30-10-2013,15513.5,11079.0,15108.5,12424.0
-28.44555556,32.325,13-02-2014,19544.0,9947.5,13514.0,10292.5
-30.13573889,30.67422222,31-10-2013,11404.0,9466.5,11689.5,10291.0
-28.69485,28.23487,31-10-2013,15051.0,9672.5,13949.0,11632.5
-28.883333,27.89,31-10-2013,16117.5,10142.0,14392.5,11685.0
-31.436944,20.474722,31-10-2013,15421.0,11645.0,16227.5,14739.0
-30.570833,29.150556,31-10-2013,14032.0,10249.0,16017.0,13820.0
-29.744167,29.905833,01-11-2013,13877.5,10304.5,15067.0,13112.0
-30.568333,29.422778,01-11-2013,,,,
-31.031389,28.883333,01-11-2013,12399.5,11002.5,10141.5,9118.0
-30.77586667,29.03221667,01-11-2013,16014.5,10648.0,17940.0,14419.5
-29.803611,30.516111,01-11-2013,15285.5,9623.0,14073.5,11953.5
-26.73806,27.59194,04-11-2013,10044.5,9316.5,8843.0,8443.5
-26.45,28.085833,04-11-2013,,,,
-27.3,28.586944,04-11-2013,,,,
-26.98472222,26.63227778,04-11-2013,15844.5,10812.0,18083.5,15589.0
-33.38056,19.30167,04-11-2013,,,,
-32.502778,19.535833,04-11-2013,16613.0,12314.5,19600.5,17151.5
-27.01011111,26.69808333,05-11-2013,13496.0,9198.0,11682.0,9993.5
-31.860278,18.6875,05-11-2013,15035.0,11505.0,13177.0,11074.0
-24.679167,30.8025,05-11-2013,14839.5,9964.0,16399.5,14340.0
-33.980556,21.653333,05-11-2013,13816.0,9693.0,12511.5,10519.0
-25.127778,27.628889,05-11-2013,15330.5,9848.0,17036.0,14901.0
-24.39619444,27.08983333,05-11-2013,13437.0,9652.0,13135.0,11238.0
-24.69514,27.40906,05-11-2013,14000.0,10032.5,13008.0,11009.0
-27.169444,29.233889,05-11-2013,15820.0,10756.5,19418.0,15877.0
-26.861111,28.884722,05-11-2013,15257.0,10436.5,17280.0,14444.5
-26.98472222,26.63227778,05-11-2013,15844.5,10812.0,18083.5,15589.0
-27.398611,26.614722,05-11-2013,15398.5,9647.0,14383.5,12254.5
-27.671111,27.236944,05-11-2013,15480.0,10701.0,15185.5,12923.0
-32.595833,19.009444,05-11-2013,12642.5,9337.0,11656.5,9803.0
-29.641944,30.6875,06-11-2013,18819.5,9386.5,13465.5,10008.0
-25.20639,27.558,06-11-2013,15540.0,9540.5,13688.5,11500.5
-27.00222,28.76528,06-11-2013,13662.5,10467.0,16064.0,13465.5
-27.02314,28.59389,06-11-2013,13368.0,10505.0,12771.5,11341.0
-26.970278,27.211111,06-11-2013,7960.0,8262.0,7713.5,7644.0
-26.880278,26.965,06-11-2013,15484.0,10694.5,19253.0,16253.0
-27.273889,28.49,06-11-2013,12460.5,9264.5,10420.0,9017.0
-27.4275,28.525833,06-11-2013,17158.0,12005.0,21831.5,21212.5
-33.13083,18.86278,06-11-2013,14941.0,10696.0,13054.0,11556.5
-33.7075,18.97444444,06-11-2013,14358.5,9772.0,13508.5,11502.5
-32.94583,18.33667,06-11-2013,15101.5,9338.0,11816.0,9628.0
-24.058889,31.237222,07-11-2013,15784.5,10119.0,16717.0,14015.0
-27.602222,29.942778,07-11-2013,14904.0,10106.5,16794.5,13927.5
-27.3,28.586944,07-11-2013,,,,
-27.902778,24.615556,07-11-2013,14777.5,10653.0,18524.0,16481.0
-28.69485,28.23487,07-11-2013,15051.0,9672.5,13949.0,11632.5
-33.31388889,19.07472222,07-11-2013,13535.5,9309.5,12738.0,10586.0
-27.573056,24.746389,08-11-2013,15623.5,10106.5,16812.0,14615.5
-27.573056,24.746389,10-11-2013,15623.5,10106.5,16812.0,14615.5
-28.760833,17.730278,11-11-2013,7234.0,8894.0,7456.0,7486.5
-29.161667,23.696389,11-11-2013,7388.5,10078.5,7531.0,7535.0
-25.99136,27.84208,11-11-2013,,,,
-26.861111,28.884722,11-11-2013,15292.5,9965.5,15856.0,13425.0
-30.86013889,29.07125,11-11-2013,12907.5,10740.0,12350.5,11125.5
-27.01011111,26.69808333,12-11-2013,12836.5,9711.5,10958.5,9618.0
-25.73411,27.21422,12-11-2013,14835.0,10467.0,17042.5,14011.0
-22.769722,30.886944,12-11-2013,16215.0,9974.0,15705.0,12807.0
-27.00222,28.76528,12-11-2013,14721.0,10315.5,15646.5,12734.5
-26.648056,27.089444,12-11-2013,15943.5,9956.0,16724.0,13484.5
-26.970278,27.211111,12-11-2013,9429.0,9244.0,8990.0,8573.0
-26.880278,26.965,12-11-2013,,,,
-26.98472222,26.63227778,12-11-2013,16290.0,11411.0,18467.0,15475.5
-33.08883333,19.21878333,12-11-2013,14077.5,10353.0,15673.5,13393.0
-25.45963889,28.26430556,12-11-2013,16724.0,9640.0,14675.5,12335.0
-29.161667,23.696389,13-11-2013,7388.5,10078.5,7531.0,7535.0
-25.81048333,27.90955222,13-11-2013,15020.5,9773.5,15035.5,12422.5
-22.43772222,31.07805556,13-11-2013,14424.0,10230.0,14678.0,12457.5
-28.75,30.442778,13-11-2013,14568.0,11426.5,15386.0,13458.0
-29.161667,30.629722,13-11-2013,14963.5,9672.0,15171.0,12574.5
-28.141944,26.417778,13-11-2013,15710.0,11096.5,18263.0,15250.0
-28.1175,26.719444,13-11-2013,15198.5,11022.0,16412.0,13870.0
-29.160278,26.573333,13-11-2013,15411.5,10730.0,15222.5,12878.0
-29.033333,23.983333,13-11-2013,16834.0,11030.5,17082.0,14352.0
-34.02861,22.22222,13-11-2013,16298.0,9729.5,12597.0,10158.0
-34.005833,22.351111,13-11-2013,16471.5,9784.0,15011.5,11764.0
-23.658056,31.05,14-11-2013,15182.0,10374.0,16119.5,13127.0
-29.744167,29.905833,14-11-2013,13092.0,9948.0,15067.0,13275.5
-27.273889,28.49,14-11-2013,12813.0,9036.0,10456.5,8988.5
-27.4275,28.525833,14-11-2013,15423.5,10413.0,16803.5,14440.0
-27.3,28.586944,14-11-2013,15755.0,10526.5,17595.0,14646.0
-27.398611,26.614722,14-11-2013,15269.0,10271.5,14701.5,12204.5
-27.671111,27.236944,14-11-2013,16128.0,10717.0,15605.5,12707.5
-34.031944,22.053333,15-11-2013,,,,
-34.039722,22.133333,15-11-2013,19378.5,9440.5,13987.5,10749.0
-24.925278,29.324444,18-11-2013,15545.5,9661.5,15787.5,13505.0
-29.380556,30.2775,18-11-2013,16618.0,9526.5,14325.5,10906.0
-26.73806,27.59194,18-11-2013,9307.0,8840.5,8422.5,8142.0
-26.45,28.085833,18-11-2013,15803.0,10035.0,16629.0,13398.5
-33.870833,20.003333,18-11-2013,21295.0,9749.5,14387.0,11256.5
-33.818056,19.694722,18-11-2013,13257.0,9125.0,11905.5,10131.0
-27.01011111,26.69808333,19-11-2013,12836.5,9711.5,10958.5,9618.0
-34.065833,20.404167,19-11-2013,12689.0,8738.0,10343.0,9013.0
-25.20639,27.558,19-11-2013,14788.5,9619.0,12265.0,10282.5
-24.69514,27.40906,19-11-2013,13945.0,10003.5,13702.0,11602.5
-28.747778,31.745833,19-11-2013,19467.0,9735.0,14705.0,11103.5
-27.169444,29.233889,19-11-2013,,,,
-26.861111,28.884722,19-11-2013,15473.5,10441.5,17124.0,14135.0
-27.00222,28.76528,19-11-2013,14721.0,10315.5,15646.5,12734.5
-26.648056,27.089444,19-11-2013,15943.5,9956.0,16724.0,13484.5
-26.970278,27.211111,19-11-2013,9429.0,9244.0,8990.0,8573.0
-26.880278,26.965,19-11-2013,,,,
-27.3,28.586944,19-11-2013,15755.0,10526.5,17595.0,14646.0
-26.98472222,26.63227778,19-11-2013,16290.0,11411.0,18467.0,15475.5
-27.671111,27.236944,19-11-2013,16128.0,10717.0,15605.5,12707.5
-31.396,29.2651,19-11-2013,15087.5,12396.5,9679.5,9362.5
-31.554722,29.245556,19-11-2013,16988.5,9487.0,13731.5,10815.5
-34.075556,20.145556,19-11-2013,15875.0,10427.0,16716.5,13563.5
-29.161667,23.696389,20-11-2013,7379.0,9922.5,7471.0,7474.0
-25.127778,27.628889,20-11-2013,,,,
-28.801278,31.955389,20-11-2013,15642.5,10159.0,14226.5,12004.0
-27.937778,31.209444,20-11-2013,17493.5,9323.5,13327.0,10450.0
-28.404444,30.013056,20-11-2013,,,,
-27.273889,28.49,20-11-2013,12813.0,9036.0,10456.5,8988.5
-28.883333,27.89,20-11-2013,16858.0,9805.5,14589.0,11688.5
-30.568333,29.422778,20-11-2013,16017.5,8923.0,11565.5,9235.0
-31.104278,29.399722,20-11-2013,12271.0,9253.5,11063.5,9805.5
-34.250556,20.9925,20-11-2013,14003.0,9474.5,13632.5,11122.5
-34.329722,18.990278,20-11-2013,,,,
-25.57877778,29.12747222,20-11-2013,15359.0,9841.5,15027.0,12452.0
-27.5275,30.858056,21-11-2013,18636.0,9745.5,14370.0,11374.0
-28.116667,26.725278,21-11-2013,14646.0,10739.5,15804.0,12742.0
-28.69485,28.23487,21-11-2013,15685.5,9368.5,14151.0,11937.0
-30.86013889,29.07125,21-11-2013,12907.5,10740.0,12350.5,11125.5
-30.570833,29.150556,21-11-2013,14032.0,10249.0,16017.0,13820.0
-30.77586667,29.03221667,21-11-2013,16014.5,10648.0,17940.0,14419.5
-34.405833,19.600556,21-11-2013,,,,
-33.897778,20.012778,21-11-2013,14279.0,8836.0,11200.0,9316.0
-27.902778,24.615556,22-11-2013,14919.0,10851.0,19036.5,16671.0
-31.031389,28.883333,22-11-2013,11047.0,10454.0,11427.5,10293.0
-28.058889,30.373611,22-11-2013,,,,
-25.99136,27.84208,25-11-2013,16432.0,9541.5,15245.0,12066.5
-29.7775,29.470833,25-11-2013,14489.0,9697.0,15619.5,13364.5
-29.744167,29.905833,25-11-2013,14287.5,10128.5,15136.5,13062.5
-26.45,28.085833,25-11-2013,15803.0,10035.0,16629.0,13398.5
-29.042222,24.6,25-11-2013,10299.5,9123.0,8890.5,8122.0
-33.38056,19.30167,25-11-2013,14755.0,10252.0,15503.0,13099.0
-32.502778,19.535833,25-11-2013,16427.0,12318.5,19441.0,16907.5
-28.338333,31.373611,25-11-2013,12788.0,10871.0,11021.0,9733.0
-28.068333,31.55,25-11-2013,17422.0,9456.0,14328.0,11195.0
-28.1175,26.719444,26-07-2011,13368.5,10496.0,15520.0,12992.0
-28.1175,26.719444,23-08-2011,13368.5,10496.0,15520.0,12992.0
-28.1175,26.719444,30-08-2011,13368.5,10496.0,15520.0,12992.0
-28.1175,26.719444,21-09-2011,14055.5,10816.5,15540.0,13210.0
-28.1175,26.719444,29-09-2011,14252.0,10464.0,15007.0,12780.0
