Latitude,Longitude,Sample Date,distance_to_dam_km,dam_count_within_5km,dam_area_sum_within_5km,dam_count_within_10km,dam_area_sum_within_10km,dam_count_within_25km,dam_area_sum_within_25km,sample_elevation,position_relative_to_dam,TYPE,AREA,PERIMETER,AREA_KM2,Shape_Length,Shape_Area,area_perimeter_ratio,compactness,log1p_area,log1p_perimeter,shape_factor,season,evap_proxy
-27.00222,28.76528,11-04-2013,32.88051842,0,0,0,0,0,0,1500,downstream,RESERVOIR,7.40E-05,0.040428877,7.40E-11,0.040428877,7.40E-05,0.001829314,0.568599338,7.40E-05,0.03963301,4.701124547,2,7.40E-11
-26.970278,27.211111,11-04-2013,31.01044938,0,0,0,0,0,0,1325,downstream,RESERVOIR,5.08E-05,0.030107243,5.08E-11,0.030107245,5.08E-05,0.001687718,0.704431514,5.08E-05,0.029662919,4.223626866,2,5.08E-11
-26.880278,26.965,11-04-2013,27.09142451,0,0,0,0,0,0,1302,downstream,RESERVOIR,4.93E-05,0.043321159,4.93E-11,0.043321157,4.93E-05,0.001137138,0.32985493,4.93E-05,0.042409045,6.172249065,2,4.93E-11
-26.98472222,26.63227778,11-04-2013,20.46689481,0,0,0,0,1,0.000265164,1289,downstream,RESERVOIR,0.000265164,0.162562072,2.65E-10,0.162562074,0.000265164,0.001631153,0.126091333,0.000265128,0.150626254,9.983028588,2,2.65E-10
-27.902778,24.615556,11-04-2013,22.06899127,0,0,0,0,1,0.003173028,1055,upstream,RESERVOIR,0.003173028,0.499237835,3.17E-09,0.499237848,0.003173028,0.006355744,0.159981138,0.003168005,0.404956878,8.862791663,2,3.17E-09
-30.160091,27.40124,11-04-2013,27.03863686,0,0,0,0,0,0,1420,downstream,RESERVOIR,9.40E-05,0.070802614,9.40E-11,0.070802612,9.40E-05,0.001327958,0.235692006,9.40E-05,0.068408472,7.301843253,2,9.40E-11
-30.336111,27.359444,11-04-2013,17.97910523,0,0,0,0,1,9.40E-05,1389,downstream,RESERVOIR,9.40E-05,0.070802614,9.40E-11,0.070802612,9.40E-05,0.001327958,0.235692006,9.40E-05,0.068408472,7.301843253,2,9.40E-11
-33.897778,20.012778,11-04-2013,20.87702094,0,0,0,0,1,9.92E-06,137,downstream,RESERVOIR,9.92E-06,0.023619497,9.92E-12,0.023619497,9.92E-06,0.000419972,0.223439174,9.92E-06,0.023344872,7.499378501,2,9.92E-12
-24.679167,30.8025,12-04-2013,15.07467117,0,0,0,0,1,0.000237743,1120,upstream,RESERVOIR,0.000237743,0.190312326,2.38E-10,0.190312318,0.000237743,0.001249225,0.08248663,0.000237715,0.174215724,12.34278464,2,2.38E-10
-22.91028,29.61111,12-04-2013,48.14665362,0,0,0,0,0,0,737,upstream,RESERVOIR,1.82E-05,0.052504286,1.82E-11,0.052504286,1.82E-05,0.000346273,0.082876903,1.82E-05,0.051172358,12.31368884,2,1.82E-11
-31.000833,26.353056,12-04-2013,57.56965257,0,0,0,0,0,0,1378,downstream,RESERVOIR,7.21E-05,0.047849361,7.21E-11,0.047849358,7.21E-05,0.001507839,0.395994098,7.21E-05,0.046739833,5.633270107,2,7.21E-11
-30.679722,26.7125,12-04-2013,19.57648072,0,0,0,0,1,7.21E-05,1300,downstream,RESERVOIR,7.21E-05,0.047849361,7.21E-11,0.047849358,7.21E-05,0.001507839,0.395994098,7.21E-05,0.046739833,5.633270107,2,7.21E-11
-31.436944,20.474722,12-04-2013,23.9977756,0,0,0,0,1,0.000191842,1030,upstream,RESERVOIR,0.000191842,0.092100985,1.92E-10,0.092100981,0.000191842,0.002082952,0.284200463,0.000191823,0.088103346,6.649554369,2,1.92E-10
-31.394444,20.947222,12-04-2013,68.80653836,0,0,0,0,0,0,1045,upstream,RESERVOIR,0.000191842,0.092100985,1.92E-10,0.092100981,0.000191842,0.002082952,0.284200463,0.000191823,0.088103346,6.649554369,2,1.92E-10
-28.96362,19.15486,13-04-2013,170.4796335,0,0,0,0,0,0,306,downstream,RESERVOIR,1.70E-05,0.025746167,1.70E-11,0.025746165,1.70E-05,0.000658383,0.321348218,1.70E-05,0.025420314,6.253411155,2,1.70E-11
-25.81048333,27.90955222,15-04-2013,8.80606192,0,0,1,0.001555983,1,0.001555983,1184,upstream,RESERVOIR,0.001555983,0.380313367,1.56E-09,0.380313363,0.001555983,0.004091317,0.135185903,0.001554773,0.322310548,9.641380633,2,1.56E-09
-25.99136,27.84208,15-04-2013,27.23497808,0,0,0,0,0,0,1365,upstream,RESERVOIR,0.001555983,0.380313367,1.56E-09,0.380313363,0.001555983,0.004091317,0.135185903,0.001554773,0.322310548,9.641380633,2,1.56E-09
-29.7775,29.470833,15-04-2013,53.05128681,0,0,0,0,0,0,1477,downstream,RESERVOIR,4.65E-06,0.012884472,4.65E-12,0.012884471,4.65E-06,0.000361124,0.352207881,4.65E-06,0.012802172,5.97317718,2,4.65E-12
-29.987778,29.851667,15-04-2013,39.64491332,0,0,0,0,0,0,993,upstream,RESERVOIR,4.01E-05,0.044400755,4.01E-11,0.044400757,4.01E-05,0.000903656,0.255754199,4.01E-05,0.043443283,7.009604995,2,4.01E-11
-29.744167,29.905833,15-04-2013,34.60191503,0,0,0,0,0,0,920,upstream,RESERVOIR,4.01E-05,0.044400755,4.01E-11,0.044400757,4.01E-05,0.000903656,0.255754199,4.01E-05,0.043443283,7.009604995,2,4.01E-11
-26.45,28.085833,15-04-2013,25.25862729,0,0,0,0,0,0,1475,downstream,RESERVOIR,8.53E-06,0.011252279,8.53E-12,0.011252278,8.53E-06,0.000758416,0.846987559,8.53E-06,0.011189442,3.851823837,2,8.53E-12
-27.01011111,26.69808333,16-04-2013,24.88484155,0,0,0,0,1,0.000265164,1291,downstream,RESERVOIR,0.000265164,0.162562072,2.65E-10,0.162562074,0.000265164,0.001631153,0.126091333,0.000265128,0.150626254,9.983028588,2,2.65E-10
-26.861111,28.884722,16-04-2013,34.55940764,0,0,0,0,0,0,1526,downstream,RESERVOIR,0.000527069,0.114202097,5.27E-10,0.1142021,0.000527069,0.004615234,0.507843073,0.000526931,0.108138543,4.974393826,2,5.27E-10
-27.00222,28.76528,16-04-2013,32.88051842,0,0,0,0,0,0,1500,downstream,RESERVOIR,7.40E-05,0.040428877,7.40E-11,0.040428877,7.40E-05,0.001829314,0.568599338,7.40E-05,0.03963301,4.701124547,2,7.40E-11
-26.648056,27.089444,16-04-2013,2.25450849,1,4.93E-05,2,0.000100075,4,0.000812748,1358,in_dam,RESERVOIR,4.93E-05,0.043321159,4.93E-11,0.043321157,4.93E-05,0.001137138,0.32985493,4.93E-05,0.042409045,6.172249065,2,4.93E-11
-26.970278,27.211111,16-04-2013,31.01044938,0,0,0,0,0,0,1325,downstream,RESERVOIR,5.08E-05,0.030107243,5.08E-11,0.030107245,5.08E-05,0.001687718,0.704431514,5.08E-05,0.029662919,4.223626866,2,5.08E-11
-26.880278,26.965,16-04-2013,27.09142451,0,0,0,0,0,0,1302,downstream,RESERVOIR,4.93E-05,0.043321159,4.93E-11,0.043321157,4.93E-05,0.001137138,0.32985493,4.93E-05,0.042409045,6.172249065,2,4.93E-11
-26.98472222,26.63227778,16-04-2013,20.46689481,0,0,0,0,1,0.000265164,1289,downstream,RESERVOIR,0.000265164,0.162562072,2.65E-10,0.162562074,0.000265164,0.001631153,0.126091333,0.000265128,0.150626254,9.983028588,2,2.65E-10
-28.883333,27.89,16-04-2013,75.32058541,0,0,0,0,0,0,1552,downstream,RESERVOIR,0.000180277,0.129733369,1.80E-10,0.129733368,0.000180277,0.001389595,0.134600387,0.000180261,0.121981648,9.662328035,2,1.80E-10
-33.970833,22.548333,16-04-2013,3.352633891,2,5.79E-05,5,0.000197688,8,0.001474122,93,in_dam,RESERVOIR,2.82E-05,0.062090475,2.82E-11,0.062090477,2.82E-05,0.000454948,0.092076072,2.82E-05,0.060239114,11.68238569,2,2.82E-11
-25.45963889,28.26430556,16-04-2013,7.778292678,0,0,1,3.64E-05,4,0.000557207,1101,upstream,RESERVOIR,3.64E-05,0.055760581,3.64E-11,0.055760581,3.64E-05,0.000653505,0.147275902,3.64E-05,0.054261437,9.2371732,2,3.64E-11
-28.338333,31.373611,16-04-2013,48.20785059,0,0,0,0,0,0,444,upstream,RESERVOIR,0.001005723,0.445136398,1.01E-09,0.445136414,0.001005723,0.002259359,0.06378256,0.001005217,0.368203721,14.03634252,2,1.01E-09
-29.161667,23.696389,17-04-2013,21.98082863,0,0,0,0,1,0.000112045,986,downstream,RESERVOIR,0.000112045,0.171907246,1.12E-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.158632542,16.24045752,2,1.12E-10
-30.733889,29.828333,17-04-2013,30.61500603,0,0,0,0,0,0,619,upstream,RESERVOIR,1.72E-05,0.030951457,1.72E-11,0.030951456,1.72E-05,0.000554831,0.225262706,1.72E-05,0.030482119,7.468962579,2,1.72E-11
-29.744167,29.905833,17-04-2013,34.60191503,0,0,0,0,0,0,920,upstream,RESERVOIR,4.01E-05,0.044400755,4.01E-11,0.044400757,4.01E-05,0.000903656,0.255754199,4.01E-05,0.043443283,7.009604995,2,4.01E-11
-30.398056,30.601944,17-04-2013,9.82573805,0,0,1,7.01E-06,2,2.46E-05,71,downstream,RESERVOIR,7.01E-06,0.01708124,7.01E-12,0.017081241,7.01E-06,0.000410288,0.301841998,7.01E-06,0.016936997,6.452308125,2,7.01E-12
-26.970278,27.211111,28-07-2014,31.01044938,0,0,0,0,0,0,1325,downstream,RESERVOIR,5.08E-05,0.030107243,5.08E-11,0.030107245,5.08E-05,0.001687718,0.704431514,5.08E-05,0.029662919,4.223626866,3,5.08E-11
-26.73806,27.59194,17-04-2013,9.857310093,0,0,1,2.00E-06,5,0.001131551,1422,downstream,ISLAND,2.00E-06,0.010495495,2.00E-12,0.010495495,2.00E-06,0.000190351,0.227909459,2.00E-06,0.0104408,7.42546673,2,2.00E-12
-28.69485,28.23487,17-04-2013,46.70356329,0,0,0,0,0,0,1599,downstream,RESERVOIR,3.34E-05,0.045932263,3.34E-11,0.045932261,3.34E-05,0.000727408,0.199007773,3.34E-05,0.044908604,7.946390662,2,3.34E-11
-34.250556,20.9925,17-04-2013,29.47375238,0,0,0,0,0,0,26,downstream,RESERVOIR,4.62E-05,0.107055902,4.62E-11,0.107055896,4.62E-05,0.000431864,0.050692783,4.62E-05,0.101704146,15.74460838,2,4.62E-11
-25.49037,30.6986,18-04-2013,35.43425436,0,0,0,0,0,0,830,downstream,RESERVOIR,0.000171934,0.123261422,1.72E-10,0.123261425,0.000171934,0.00139487,0.142205499,0.000171919,0.116236441,9.40040871,2,1.72E-10
-28.44555556,32.325,13-06-2013,18.88732386,0,0,0,0,13,0.000601112,9,upstream,NATURAL,0.000348709,0.074972503,3.49E-10,0.074972502,0.000348709,0.004651153,0.779593964,0.000348648,0.072295081,4.014862702,3,3.49E-10
-30.27402,30.69602,18-04-2013,5.822940041,0,0,1,1.76E-05,3,5.27E-05,30,downstream,RESERVOIR,1.76E-05,0.030451382,1.76E-11,0.030451383,1.76E-05,0.000578431,0.238700933,1.76E-05,0.029996942,7.255675874,2,1.76E-11
-29.042222,24.6,18-04-2013,70.99867774,0,0,0,0,0,0,1111,upstream,RESERVOIR,0.000112045,0.171907246,1.12E-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.158632542,16.24045752,2,1.12E-10
-29.028629,24.638389,18-04-2013,74.73365472,0,0,0,0,0,0,1112,upstream,RESERVOIR,0.000112045,0.171907246,1.12E-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.158632542,16.24045752,2,1.12E-10
-29.033333,23.983333,18-04-2013,11.04467654,0,0,0,0,1,0.000112045,999,in_dam,RESERVOIR,0.000112045,0.171907246,1.12E-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.158632542,16.24045752,2,1.12E-10
-25.447222,30.711667,18-04-2013,30.75422717,0,0,0,0,0,0,821,downstream,RESERVOIR,0.000171934,0.123261422,1.72E-10,0.123261425,0.000171934,0.00139487,0.142205499,0.000171919,0.116236441,9.40040871,2,1.72E-10
-28.116667,26.725278,19-04-2013,45.63532759,0,0,0,0,0,0,1290,downstream,ISLAND,5.66E-07,0.002889319,5.66E-13,0.002889318,5.66E-07,0.000195953,0.852250031,5.66E-07,0.002885152,3.839913302,2,5.66E-13
-29.803611,30.516111,19-04-2013,20.0185311,0,0,0,0,3,0.000102059,605,upstream,ISLAND,5.35E-07,0.004745829,5.35E-13,0.004745829,5.35E-07,0.000112825,0.29874797,5.35E-07,0.004734603,6.485634203,2,5.35E-13
-28.96362,19.15486,20-04-2013,170.4796335,0,0,0,0,0,0,306,downstream,RESERVOIR,1.70E-05,0.025746167,1.70E-11,0.025746165,1.70E-05,0.000658383,0.321348218,1.70E-05,0.025420314,6.253411155,2,1.70E-11
-25.20639,27.558,22-04-2013,14.61042115,0,0,0,0,5,0.001872681,957,downstream,ISLAND,1.72E-06,0.005231775,1.72E-12,0.005231775,1.72E-06,0.00032842,0.788841635,1.72E-06,0.005218137,3.991259999,2,1.72E-12
-23.838611,31.640833,22-04-2013,29.02921102,0,0,0,0,0,0,211,upstream,ISLAND,1.47E-06,0.006674941,1.47E-12,0.006674941,1.47E-06,0.000220158,0.414473012,1.47E-06,0.006652763,5.506261124,2,1.47E-12
-26.648056,27.089444,22-04-2013,2.25450849,1,4.93E-05,2,0.000100075,4,0.000812748,1358,in_dam,RESERVOIR,4.93E-05,0.043321159,4.93E-11,0.043321157,4.93E-05,0.001137138,0.32985493,4.93E-05,0.042409045,6.172249065,2,4.93E-11
-26.45,28.085833,22-04-2013,25.25862729,0,0,0,0,0,0,1475,downstream,RESERVOIR,8.53E-06,0.011252279,8.53E-12,0.011252278,8.53E-06,0.000758416,0.846987559,8.53E-06,0.011189442,3.851823837,2,8.53E-12
-33.38056,19.30167,22-04-2013,3.29090024,1,3.93E-06,1,3.93E-06,2,0.001454178,443,in_dam,RESERVOIR,3.93E-06,0.012156098,3.93E-12,0.012156099,3.93E-06,0.000323223,0.334132029,3.93E-06,0.012082807,6.132617499,2,3.93E-12
-32.502778,19.535833,22-04-2013,37.60321017,0,0,0,0,0,0,384,upstream,RESERVOIR,0.000488693,0.137266636,4.89E-10,0.137266639,0.000488693,0.003560171,0.325923495,0.000488573,0.128627698,6.209363687,2,4.89E-10
-31.860278,18.6875,23-04-2013,21.86217369,0,0,0,0,3,0.000135655,37,downstream,RESERVOIR,0.000134737,0.208840534,1.35E-10,0.208840529,0.000134737,0.000645165,0.038820909,0.000134727,0.18966166,17.99169495,2,1.35E-10
-25.127778,27.628889,23-04-2013,19.69636163,0,0,0,0,1,0.001261172,957,downstream,RESERVOIR,0.001261172,0.359773606,1.26E-09,0.359773612,0.001261172,0.00350546,0.122440633,0.001260377,0.307318224,10.13076284,2,1.26E-09
-24.69514,27.40906,23-04-2013,37.0174051,0,0,0,0,0,0,912,downstream,RESERVOIR,0.000114786,0.062188707,1.15E-10,0.062188704,0.000114786,0.001845774,0.37297248,0.00011478,0.060331595,5.804523016,2,1.15E-10
-28.735556,29.820556,23-04-2013,32.25286336,0,0,0,0,0,0,959,downstream,RESERVOIR,0.001387986,0.538870454,1.39E-09,0.538870462,0.001387986,0.002575733,0.060065668,0.001387024,0.431048681,14.46411206,2,1.39E-09
-27.00222,28.76528,23-04-2013,32.88051842,0,0,0,0,0,0,1500,downstream,RESERVOIR,7.40E-05,0.040428877,7.40E-11,0.040428877,7.40E-05,0.001829314,0.568599338,7.40E-05,0.03963301,4.701124547,2,7.40E-11
-26.970278,27.211111,23-04-2013,31.01044938,0,0,0,0,0,0,1325,downstream,RESERVOIR,5.08E-05,0.030107243,5.08E-11,0.030107245,5.08E-05,0.001687718,0.704431514,5.08E-05,0.029662919,4.223626866,2,5.08E-11
-26.880278,26.965,23-04-2013,27.09142451,0,0,0,0,0,0,1302,downstream,RESERVOIR,4.93E-05,0.043321159,4.93E-11,0.043321157,4.93E-05,0.001137138,0.32985493,4.93E-05,0.042409045,6.172249065,2,4.93E-11
-26.98472222,26.63227778,23-04-2013,20.46689481,0,0,0,0,1,0.000265164,1289,downstream,RESERVOIR,0.000265164,0.162562072,2.65E-10,0.162562074,0.000265164,0.001631153,0.126091333,0.000265128,0.150626254,9.983028588,2,2.65E-10
-28.141944,26.417778,23-04-2013,58.42056774,0,0,0,0,0,0,1270,upstream,ISLAND,6.85E-07,0.003381923,6.85E-13,0.003381924,6.85E-07,0.000202643,0.752969325,6.85E-07,0.003376218,4.085227906,2,6.85E-13
-33.501667,21.624167,23-04-2013,7.722503648,0,0,1,3.93E-05,2,0.000644732,242,downstream,RESERVOIR,3.93E-05,0.067485943,3.93E-11,0.067485941,3.93E-05,0.000581658,0.108308846,3.93E-05,0.065306296,10.77142019,2,3.93E-11
-32.595833,19.009444,23-04-2013,37.48308135,0,0,0,0,0,0,157,downstream,RESERVOIR,0.000163597,0.080404386,1.64E-10,0.08040438,0.000163597,0.002034681,0.317999591,0.000163584,0.077335397,6.28625004,2,1.64E-10
-28.760833,17.730278,24-04-2013,211.3064216,0,0,0,0,0,0,166,downstream,RESERVOIR,1.70E-05,0.025746167,1.70E-11,0.025746165,1.70E-05,0.000658383,0.321348218,1.70E-05,0.025420314,6.253411155,2,1.70E-11
-29.161667,23.696389,24-04-2013,21.98082863,0,0,0,0,1,0.000112045,986,downstream,RESERVOIR,0.000112045,0.171907246,1.12E-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.158632542,16.24045752,2,1.12E-10
-29.641944,30.6875,24-04-2013,6.876387364,0,0,1,0.000135,4,0.000863582,261,downstream,RESERVOIR,0.000135,0.089815363,1.35E-10,0.089815365,0.000135,0.001503086,0.210301835,0.000134991,0.086008292,7.730069533,2,1.35E-10
-27.363611,31.783333,24-04-2013,14.54939859,0,0,0,0,2,0.011340397,162,upstream,ISLAND,1.15E-06,0.003922143,1.15E-12,0.003922142,1.15E-06,0.00029332,0.939784895,1.15E-06,0.003914471,3.656711534,2,1.15E-12
-28.141944,26.417778,24-04-2013,58.42056774,0,0,0,0,0,0,1270,upstream,ISLAND,6.85E-07,0.003381923,6.85E-13,0.003381924,6.85E-07,0.000202643,0.752969325,6.85E-07,0.003376218,4.085227906,2,6.85E-13
-33.08883333,19.21878333,24-04-2013,24.22075026,0,0,0,0,1,0.000163597,668,downstream,RESERVOIR,0.000163597,0.080404386,1.64E-10,0.08040438,0.000163597,0.002034681,0.317999591,0.000163584,0.077335397,6.28625004,2,1.64E-10
-33.31388889,19.07472222,24-04-2013,6.498918065,0,0,1,0.001450249,2,0.001454178,101,upstream,RESERVOIR,0.001450249,0.198673472,1.45E-09,0.198673474,0.001450249,0.007299662,0.461713656,0.001449199,0.181215507,5.216972797,2,1.45E-09
-33.13083,18.86278,24-04-2013,13.13162968,0,0,0,0,1,2.64E-05,39,upstream,RESERVOIR,2.64E-05,0.023384431,2.64E-11,0.023384432,2.64E-05,0.001129174,0.606797493,2.64E-05,0.023115205,4.550750686,2,2.64E-11
-32.94583,18.33667,24-04-2013,43.41513927,0,0,0,0,0,0,10,downstream,RESERVOIR,2.64E-05,0.023384431,2.64E-11,0.023384432,2.64E-05,0.001129174,0.606797493,2.64E-05,0.023115205,4.550750686,2,2.64E-11
-26.905,32.324722,25-04-2013,47.3831665,0,0,0,0,0,0,37,upstream,NATURAL,0.000135619,0.055584591,1.36E-10,0.055584593,0.000135619,0.002439874,0.5515983,0.00013561,0.05409473,4.773022398,2,1.36E-10
-27.602222,29.942778,25-04-2013,15.87700425,0,0,0,0,2,0.001113504,1217,upstream,RESERVOIR,2.53E-05,0.043123294,2.53E-11,0.043123292,2.53E-05,0.000586735,0.170977865,2.53E-05,0.042219378,8.573042717,2,2.53E-11
-27.38972222,26.46388889,25-04-2013,53.66470512,0,0,0,0,0,0,1251,upstream,ISLAND,2.82E-06,0.011906549,2.82E-12,0.011906549,2.82E-06,0.000236747,0.249866944,2.82E-06,0.011836224,7.091702848,2,2.82E-12
-33.7075,18.97444444,25-04-2013,17.35650743,0,0,0,0,1,0.000292636,100,downstream,RESERVOIR,0.000292636,0.117879763,2.93E-10,0.117879764,0.000292636,0.002482497,0.264642297,0.000292593,0.111433824,6.890889777,2,2.93E-10
-33.464444,18.740556,25-04-2013,29.96427997,0,0,0,0,0,0,113,upstream,RESERVOIR,0.001450249,0.198673472,1.45E-09,0.198673474,0.001450249,0.007299662,0.461713656,0.001449199,0.181215507,5.216972797,2,1.45E-09
-33.72266667,18.61691667,25-04-2013,38.66968874,0,0,0,0,0,0,31,upstream,NATURAL,0.000231212,0.09256053,2.31E-10,0.09256053,0.000231212,0.002497957,0.339132122,0.000231185,0.088524052,6.087240605,2,2.31E-10
-27.356667,27.286389,25-04-2013,27.78101965,0,0,0,0,0,0,1360,downstream,RESERVOIR,7.32E-05,0.047322422,7.32E-11,0.047322423,7.32E-05,0.001547584,0.410957767,7.32E-05,0.046236834,5.529760674,2,7.32E-11
-27.902778,24.615556,26-04-2013,22.06899127,0,0,0,0,1,0.003173028,1055,upstream,RESERVOIR,0.003173028,0.499237835,3.17E-09,0.499237848,0.003173028,0.006355744,0.159981138,0.003168005,0.404956878,8.862791663,2,3.17E-09
-28.068333,31.55,26-04-2013,59.78328347,0,0,0,0,0,0,249,upstream,RESERVOIR,0.000326373,0.325603396,3.26E-10,0.325603391,0.000326373,0.001002364,0.038685334,0.00032632,0.281867745,18.02319389,2,3.26E-10
-28.96362,19.15486,27-04-2013,170.4796335,0,0,0,0,0,0,306,downstream,RESERVOIR,1.70E-05,0.025746167,1.70E-11,0.025746165,1.70E-05,0.000658383,0.321348218,1.70E-05,0.025420314,6.253411155,2,1.70E-11
-26.45,28.085833,29-04-2013,25.25862729,0,0,0,0,0,0,1475,downstream,RESERVOIR,8.53E-06,0.011252279,8.53E-12,0.011252278,8.53E-06,0.000758416,0.846987559,8.53E-06,0.011189442,3.851823837,2,8.53E-12
-27.01011111,26.69808333,30-04-2013,24.88484155,0,0,0,0,1,0.000265164,1291,downstream,RESERVOIR,0.000265164,0.162562072,2.65E-10,0.162562074,0.000265164,0.001631153,0.126091333,0.000265128,0.150626254,9.983028588,2,2.65E-10
-27.169444,29.233889,30-04-2013,28.32631173,0,0,0,0,0,0,1524,downstream,RESERVOIR,0.003271789,1.25019944,3.27E-09,1.250199378,0.003271789,0.002617014,0.026304898,0.003266449,0.811018825,21.85680202,2,3.27E-09
-26.861111,28.884722,30-04-2013,34.55940764,0,0,0,0,0,0,1526,downstream,RESERVOIR,0.000527069,0.114202097,5.27E-10,0.1142021,0.000527069,0.004615234,0.507843073,0.000526931,0.108138543,4.974393826,2,5.27E-10
-27.00222,28.76528,30-04-2013,32.88051842,0,0,0,0,0,0,1500,downstream,RESERVOIR,7.40E-05,0.040428877,7.40E-11,0.040428877,7.40E-05,0.001829314,0.568599338,7.40E-05,0.03963301,4.701124547,2,7.40E-11
-26.648056,27.089444,30-04-2013,2.25450849,1,4.93E-05,2,0.000100075,4,0.000812748,1358,in_dam,RESERVOIR,4.93E-05,0.043321159,4.93E-11,0.043321157,4.93E-05,0.001137138,0.32985493,4.93E-05,0.042409045,6.172249065,2,4.93E-11
-26.970278,27.211111,30-04-2013,31.01044938,0,0,0,0,0,0,1325,downstream,RESERVOIR,5.08E-05,0.030107243,5.08E-11,0.030107245,5.08E-05,0.001687718,0.704431514,5.08E-05,0.029662919,4.223626866,2,5.08E-11
-26.880278,26.965,30-04-2013,27.09142451,0,0,0,0,0,0,1302,downstream,RESERVOIR,4.93E-05,0.043321159,4.93E-11,0.043321157,4.93E-05,0.001137138,0.32985493,4.93E-05,0.042409045,6.172249065,2,4.93E-11
-26.98472222,26.63227778,30-04-2013,20.46689481,0,0,0,0,1,0.000265164,1289,downstream,RESERVOIR,0.000265164,0.162562072,2.65E-10,0.162562074,0.000265164,0.001631153,0.126091333,0.000265128,0.150626254,9.983028588,2,2.65E-10
-25.45963889,28.26430556,30-04-2013,7.778292678,0,0,1,3.64E-05,4,0.000557207,1101,upstream,RESERVOIR,3.64E-05,0.055760581,3.64E-11,0.055760581,3.64E-05,0.000653505,0.147275902,3.64E-05,0.054261437,9.2371732,2,3.64E-11
-29.161667,23.696389,01-05-2013,21.98082863,0,0,0,0,1,0.000112045,986,downstream,RESERVOIR,0.000112045,0.171907246,1.12E-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.158632542,16.24045752,2,1.12E-10
-25.81048333,27.90955222,01-05-2013,8.80606192,0,0,1,0.001555983,1,0.001555983,1184,upstream,RESERVOIR,0.001555983,0.380313367,1.56E-09,0.380313363,0.001555983,0.004091317,0.135185903,0.001554773,0.322310548,9.641380633,2,1.56E-09
-28.75,30.442778,01-05-2013,48.64308788,0,0,0,0,0,0,554,downstream,RESERVOIR,0.000202594,0.115789346,2.03E-10,0.11578935,0.000202594,0.001749681,0.189889172,0.000202574,0.109562092,8.134948937,2,2.03E-10
-29.161667,30.629722,01-05-2013,32.63701458,0,0,0,0,0,0,963,downstream,RESERVOIR,0.000202594,0.115789346,2.03E-10,0.11578935,0.000202594,0.001749681,0.189889172,0.000202574,0.109562092,8.134948937,2,2.03E-10
-29.033333,23.983333,01-05-2013,11.04467654,0,0,0,0,1,0.000112045,999,in_dam,RESERVOIR,0.000112045,0.171907246,1.12E-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.158632542,16.24045752,2,1.12E-10
-29.744167,29.905833,02-05-2013,34.60191503,0,0,0,0,0,0,920,upstream,RESERVOIR,4.01E-05,0.044400755,4.01E-11,0.044400757,4.01E-05,0.000903656,0.255754199,4.01E-05,0.043443283,7.009604995,2,4.01E-11
-32.94583,18.33667,02-05-2013,43.41513927,0,0,0,0,0,0,10,downstream,RESERVOIR,2.64E-05,0.023384431,2.64E-11,0.023384432,2.64E-05,0.001129174,0.606797493,2.64E-05,0.023115205,4.550750686,2,2.64E-11
-27.671111,27.236944,04-05-2013,5.66557217,0,0,2,0.000321674,2,0.000321674,1345,downstream,RESERVOIR,0.000222227,0.085176773,2.22E-10,0.085176772,0.000222227,0.002609004,0.384913794,0.000222202,0.081742898,5.713775787,2,2.22E-10
-28.96362,19.15486,04-05-2013,170.4796335,0,0,0,0,0,0,306,downstream,RESERVOIR,1.70E-05,0.025746167,1.70E-11,0.025746165,1.70E-05,0.000658383,0.321348218,1.70E-05,0.025420314,6.253411155,2,1.70E-11
-26.45,28.085833,06-05-2013,25.25862729,0,0,0,0,0,0,1475,downstream,RESERVOIR,8.53E-06,0.011252279,8.53E-12,0.011252278,8.53E-06,0.000758416,0.846987559,8.53E-06,0.011189442,3.851823837,2,8.53E-12
-33.818056,19.694722,06-05-2013,16.43094151,0,0,0,0,3,0.000966271,173,downstream,RESERVOIR,9.92E-06,0.023619497,9.92E-12,0.023619497,9.92E-06,0.000419972,0.223439174,9.92E-06,0.023344872,7.499378501,2,9.92E-12
-34.065833,20.404167,07-05-2013,13.98645665,0,0,0,0,2,0.000198879,63,downstream,RESERVOIR,0.0001249,0.110822752,1.25E-10,0.110822752,0.0001249,0.001127027,0.127795367,0.000124892,0.105100959,9.916247946,2,1.25E-10
-25.127778,27.628889,07-05-2013,19.69636163,0,0,0,0,1,0.001261172,957,downstream,RESERVOIR,0.001261172,0.359773606,1.26E-09,0.359773612,0.001261172,0.00350546,0.122440633,0.001260377,0.307318224,10.13076284,2,1.26E-09
-25.20639,27.558,07-05-2013,14.61042115,0,0,0,0,5,0.001872681,957,downstream,ISLAND,1.72E-06,0.005231775,1.72E-12,0.005231775,1.72E-06,0.00032842,0.788841635,1.72E-06,0.005218137,3.991259999,2,1.72E-12
